-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.8501   longitude 113.3 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 376.85 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,5,15,5.77
2022,5,16,0.1
2022,5,17,1.66
2022,5,18,3.66
2022,5,19,1.97
2022,5,20,22.24
2022,5,21,5.94
2022,5,22,3.24
2022,5,23,0.56
2022,5,24,2.0
2022,5,25,8.22
2022,5,26,37.19
2022,5,27,6.13
2022,5,28,2.81
2022,5,29,5.53
2022,5,30,1.77
2022,5,31,9.53
2022,6,1,14.52
2022,6,2,1.08
2022,6,3,0.61
2022,6,4,1.49
2022,6,5,7.65
2022,6,6,9.52
2022,6,7,3.0
2022,6,8,2.2
2022,6,9,4.09
2022,6,10,3.78
2022,6,11,2.97
2022,6,12,15.53
2022,6,13,11.74
2022,6,14,10.44
2022,6,15,8.81
2022,6,16,6.9
2022,6,17,4.11
2022,6,18,2.03
2022,6,19,6.84
2022,6,20,2.09
2022,6,21,0.13
2022,6,22,0.07
2022,6,23,5.51
2022,6,24,1.1
2022,6,25,0.78
2022,6,26,3.42
2022,6,27,1.86
2022,6,28,0.3
2022,6,29,0.15
2022,6,30,0.29
2022,7,1,4.03
2022,7,2,8.59
2022,7,3,2.16
2022,7,4,6.85
2022,7,5,15.11
2022,7,6,5.27
2022,7,7,0.77
2022,7,8,0.54
2022,7,9,0.21
2022,7,10,0.64
2022,7,11,0.44
2022,7,12,0.79
2022,7,13,1.25
2022,7,14,0.81
2022,7,15,1.34
2022,7,16,0.51
2022,7,17,0.35
2022,7,18,0.18
2022,7,19,0.13
2022,7,20,0.02
2022,7,21,0.05
2022,7,22,0.61
2022,7,23,1.32
2022,7,24,0.02
2022,7,25,0.01
2022,7,26,0.03
2022,7,27,0.06
2022,7,28,0.04
2022,7,29,0.16
2022,7,30,0.58
2022,7,31,0.02
2022,8,1,0.01
2022,8,2,2.88
2022,8,3,0.52
2022,8,4,0.13
2022,8,5,0.1
2022,8,6,0.79
2022,8,7,4.38
2022,8,8,0.63
2022,8,9,0.61
2022,8,10,0.74
2022,8,11,0.59
2022,8,12,0.54
2022,8,13,4.36
2022,8,14,3.66
2022,8,15,2.3
2022,8,16,0.33
2022,8,17,0.08
2022,8,18,0.19
2022,8,19,0.13
2022,8,20,0.01
2022,8,21,0.04
2022,8,22,0.04
2022,8,23,0.03
2022,8,24,0.01
2022,8,25,0.01
2022,8,26,0.04
2022,8,27,0.01
2022,8,28,0.01
2022,8,29,0.63
2022,8,30,2.02
2022,8,31,2.32
2022,9,1,0.18
2022,9,2,0.04
2022,9,3,0.09
2022,9,4,0.06
2022,9,5,0.06
2022,9,6,0.7
2022,9,7,1.1
2022,9,8,1.83
2022,9,9,2.58
2022,9,10,4.04
2022,9,11,1.8
2022,9,12,0.22
2022,9,13,0.12
2022,9,14,2.29
2022,9,15,5.42
2022,9,16,1.5
2022,9,17,0.08
2022,9,18,0.06
2022,9,19,0.22
2022,9,20,2.36
2022,9,21,1.9
2022,9,22,0.25
2022,9,23,0.17
2022,9,24,0.02
2022,9,25,0.03
2022,9,26,0.04
2022,9,27,0.01
2022,9,28,0.3
2022,9,29,11.74
2022,9,30,30.16
2022,10,1,15.08
2022,10,2,17.26
2022,10,3,30.27
2022,10,4,5.18
2022,10,5,2.43
2022,10,6,4.62
2022,10,7,18.91
2022,10,8,7.16
2022,10,9,3.88
2022,10,10,2.72
2022,10,11,4.88
2022,10,12,2.11
2022,10,13,12.68
2022,10,14,16.33
2022,10,15,17.28
2022,10,16,3.82
2022,10,17,18.97
2022,10,18,14.31
2022,10,19,6.81
2022,10,20,7.34
2022,10,21,19.3
2022,10,22,5.27
2022,10,23,10.75
2022,10,24,5.94
2022,10,25,12.42
2022,10,26,11.25
2022,10,27,9.66
2022,10,28,0.28
2022,10,29,0.19
2022,10,30,0.22
2022,10,31,4.59
2022,11,1,5.55
2022,11,2,11.41
2022,11,3,5.6
2022,11,4,13.51
2022,11,5,1.12
2022,11,6,2.27
2022,11,7,8.43
2022,11,8,25.15
2022,11,9,18.51
2022,11,10,1.8
2022,11,11,6.47
2022,11,12,1.89
2022,11,13,4.06
2022,11,14,3.73
2022,11,15,9.76
2022,11,16,8.61
2022,11,17,3.4
2022,11,18,33.66
2022,11,19,15.64
2022,11,20,9.21
2022,11,21,6.03
2022,11,22,15.76
2022,11,23,8.19
2022,11,24,28.6
2022,11,25,3.69
2022,11,26,5.62
2022,11,27,6.24
2022,11,28,36.38
2022,11,29,17.36
2022,11,30,9.1
2022,12,1,15.78
2022,12,2,2.9
2022,12,3,1.68
2022,12,4,5.21
2022,12,5,5.21
2022,12,6,0.48
2022,12,7,6.35
2022,12,8,2.5
2022,12,9,20.6
2022,12,10,6.61
2022,12,11,2.83
2022,12,12,0.31
2022,12,13,0.55
2022,12,14,0.83
2022,12,15,0.78
