-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.9334   longitude 111.5 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 316.52 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,10,23,12.6
2022,10,24,7.31
2022,10,25,8.48
2022,10,26,6.28
2022,10,27,0.2
2022,10,28,0.24
2022,10,29,0.24
2022,10,30,0.45
2022,10,31,2.97
2022,11,1,6.13
2022,11,2,9.35
2022,11,3,8.57
2022,11,4,22.95
2022,11,5,12.11
2022,11,6,12.7
2022,11,7,5.04
2022,11,8,9.97
2022,11,9,14.61
2022,11,10,4.13
2022,11,11,5.86
2022,11,12,6.49
2022,11,13,5.66
2022,11,14,12.22
2022,11,15,9.4
2022,11,16,5.08
2022,11,17,3.88
2022,11,18,9.61
2022,11,19,16.63
2022,11,20,6.46
2022,11,21,5.73
2022,11,22,5.63
2022,11,23,5.53
2022,11,24,12.6
2022,11,25,4.27
2022,11,26,4.47
2022,11,27,4.36
2022,11,28,9.38
2022,11,29,11.86
2022,11,30,4.45
2022,12,1,19.84
2022,12,2,4.96
2022,12,3,0.94
2022,12,4,5.81
2022,12,5,3.21
2022,12,6,2.31
2022,12,7,2.77
2022,12,8,1.14
2022,12,9,14.89
2022,12,10,0.9
2022,12,11,1.77
2022,12,12,10.35
2022,12,13,8.52
2022,12,14,7.6
2022,12,15,1.59
2022,12,16,11.23
2022,12,17,5.06
2022,12,18,3.1
2022,12,19,2.87
2022,12,20,6.0
2022,12,21,9.52
2022,12,22,10.07
2022,12,23,7.56
2022,12,24,2.05
2022,12,25,2.49
2022,12,26,7.13
2022,12,27,19.77
2022,12,28,9.77
2022,12,29,12.08
2022,12,30,53.83
2022,12,31,68.8
2023,1,1,11.67
2023,1,2,4.95
2023,1,3,2.69
2023,1,4,3.07
2023,1,5,2.8
2023,1,6,22.07
2023,1,7,6.31
2023,1,8,5.71
2023,1,9,4.7
2023,1,10,4.76
2023,1,11,6.57
2023,1,12,1.64
2023,1,13,8.2
2023,1,14,5.82
2023,1,15,8.14
2023,1,16,7.28
2023,1,17,19.85
2023,1,18,8.58
2023,1,19,19.2
2023,1,20,7.98
2023,1,21,14.77
2023,1,22,10.69
2023,1,23,7.96
2023,1,24,13.58
2023,1,25,18.38
2023,1,26,12.24
2023,1,27,8.8
2023,1,28,12.63
2023,1,29,9.13
2023,1,30,3.35
2023,1,31,5.65
2023,2,1,3.08
2023,2,2,1.05
2023,2,3,1.37
2023,2,4,3.78
2023,2,5,4.16
2023,2,6,7.94
2023,2,7,11.47
2023,2,8,11.92
2023,2,9,15.33
2023,2,10,11.52
2023,2,11,32.63
2023,2,12,14.76
2023,2,13,13.88
2023,2,14,7.52
2023,2,15,14.37
2023,2,16,27.53
2023,2,17,29.37
2023,2,18,22.5
2023,2,19,23.56
2023,2,20,23.57
2023,2,21,30.23
2023,2,22,28.72
2023,2,23,22.74
2023,2,24,11.75
2023,2,25,7.31
2023,2,26,15.6
2023,2,27,26.57
2023,2,28,5.44
2023,3,1,7.93
2023,3,2,35.21
2023,3,3,3.28
2023,3,4,10.1
2023,3,5,16.82
2023,3,6,5.04
2023,3,7,1.28
2023,3,8,13.92
2023,3,9,2.37
2023,3,10,0.34
2023,3,11,3.03
2023,3,12,1.35
2023,3,13,1.58
2023,3,14,6.62
2023,3,15,7.47
2023,3,16,3.61
2023,3,17,1.64
2023,3,18,0.65
2023,3,19,1.85
2023,3,20,4.69
2023,3,21,9.62
2023,3,22,4.99
2023,3,23,1.13
2023,3,24,2.43
2023,3,25,4.5
2023,3,26,19.65
2023,3,27,6.2
2023,3,28,1.37
2023,3,29,2.37
2023,3,30,4.71
2023,3,31,5.55
2023,4,1,8.62
2023,4,2,1.13
2023,4,3,0.59
2023,4,4,0.69
2023,4,5,0.2
2023,4,6,5.33
2023,4,7,12.45
2023,4,8,21.4
2023,4,9,11.69
2023,4,10,26.68
2023,4,11,7.15
2023,4,12,14.52
2023,4,13,6.88
2023,4,14,3.86
2023,4,15,8.97
2023,4,16,1.95
2023,4,17,3.18
2023,4,18,0.19
2023,4,19,0.25
2023,4,20,5.06
2023,4,21,17.31
2023,4,22,5.52
2023,4,23,4.79
2023,4,24,4.8
2023,4,25,7.9
2023,4,26,4.63
2023,4,27,3.36
2023,4,28,10.57
2023,4,29,32.19
2023,4,30,3.33
2023,5,1,5.92
2023,5,2,13.88
2023,5,3,16.39
2023,5,4,8.65
2023,5,5,15.33
2023,5,6,3.95
2023,5,7,0.38
2023,5,8,0.07
2023,5,9,0.78
2023,5,10,2.57
2023,5,11,12.41
2023,5,12,4.16
2023,5,13,0.1
2023,5,14,0.08
2023,5,15,0.04
2023,5,16,0.05
2023,5,17,0.04
2023,5,18,0.09
2023,5,19,0.23
2023,5,20,0.05
2023,5,21,0.08
2023,5,22,0.19
2023,5,23,0.16
2023,5,24,0.14
2023,5,25,1.17
2023,5,26,0.13
2023,5,27,0.01
2023,5,28,0.0
2023,5,29,0.04
2023,5,30,0.08
2023,5,31,0.06
2023,6,1,0.03
2023,6,2,0.02
2023,6,3,0.02
2023,6,4,0.27
2023,6,5,2.06
2023,6,6,17.18
2023,6,7,6.18
2023,6,8,0.83
2023,6,9,0.24
2023,6,10,0.29
2023,6,11,12.51
2023,6,12,4.42
2023,6,13,0.21
2023,6,14,0.24
2023,6,15,0.17
2023,6,16,0.17
2023,6,17,0.08
2023,6,18,0.11
2023,6,19,2.76
2023,6,20,1.52
2023,6,21,0.03
2023,6,22,0.07
2023,6,23,0.04
2023,6,24,0.39
2023,6,25,2.07
2023,6,26,1.57
2023,6,27,1.84
2023,6,28,1.9
2023,6,29,0.34
2023,6,30,1.35
2023,7,1,1.45
2023,7,2,15.7
2023,7,3,3.4
2023,7,4,9.28
2023,7,5,4.76
2023,7,6,16.76
2023,7,7,13.78
2023,7,8,4.36
2023,7,9,2.05
2023,7,10,0.99
2023,7,11,0.43
2023,7,12,0.22
2023,7,13,0.81
2023,7,14,0.63
2023,7,15,0.15
2023,7,16,0.0
2023,7,17,0.0
2023,7,18,0.0
2023,7,19,0.0
2023,7,20,0.01
2023,7,21,0.05
2023,7,22,0.02
2023,7,23,0.06
2023,7,24,0.07
2023,7,25,0.0
2023,7,26,0.0
2023,7,27,0.0
2023,7,28,0.0
2023,7,29,0.0
2023,7,30,0.0
2023,7,31,0.03
2023,8,1,0.01
2023,8,2,0.02
2023,8,3,0.04
2023,8,4,0.27
2023,8,5,0.89
2023,8,6,0.77
2023,8,7,6.35
2023,8,8,1.06
2023,8,9,0.33
2023,8,10,0.0
2023,8,11,0.0
2023,8,12,0.1
2023,8,13,0.05
2023,8,14,0.01
2023,8,15,0.01
2023,8,16,0.04
2023,8,17,0.07
2023,8,18,0.04
2023,8,19,0.01
2023,8,20,0.0
2023,8,21,0.0
2023,8,22,0.0
2023,8,23,0.0
2023,8,24,0.0
2023,8,25,0.0
2023,8,26,0.0
2023,8,27,0.0
2023,8,28,0.0
2023,8,29,0.0
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.0
2023,9,9,0.0
2023,9,10,0.0
2023,9,11,0.0
2023,9,12,0.0
2023,9,13,0.12
2023,9,14,1.12
2023,9,15,2.0
2023,9,16,0.83
2023,9,17,0.32
2023,9,18,0.15
2023,9,19,0.0
2023,9,20,0.0
2023,9,21,0.0
2023,9,22,0.0
2023,9,23,0.0
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.01
2023,10,2,0.0
2023,10,3,0.02
2023,10,4,0.03
2023,10,5,0.01
2023,10,6,0.01
2023,10,7,0.01
2023,10,8,0.03
2023,10,9,0.04
2023,10,10,0.45
2023,10,11,0.7
2023,10,12,0.04
2023,10,13,3.69
2023,10,14,1.26
2023,10,15,0.26
2023,10,16,0.24
2023,10,17,0.29
2023,10,18,0.09
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.03
2023,10,24,1.58
2023,10,25,0.73
2023,10,26,0.3
2023,10,27,0.04
2023,10,28,0.03
2023,10,29,0.07
2023,10,30,0.07
2023,10,31,1.98
2023,11,1,0.22
2023,11,2,0.17
2023,11,3,4.02
2023,11,4,6.56
2023,11,5,5.48
2023,11,6,0.05
2023,11,7,0.18
2023,11,8,0.27
2023,11,9,1.22
2023,11,10,11.17
2023,11,11,1.71
2023,11,12,5.52
2023,11,13,6.86
2023,11,14,15.79
2023,11,15,9.25
2023,11,16,6.63
2023,11,17,0.63
2023,11,18,0.69
2023,11,19,0.4
2023,11,20,6.1
2023,11,21,3.84
2023,11,22,4.13
2023,11,23,4.28
2023,11,24,7.19
2023,11,25,3.29
2023,11,26,0.48
2023,11,27,16.69
2023,11,28,11.25
2023,11,29,4.43
2023,11,30,72.88
2023,12,1,163.7
2023,12,2,7.96
2023,12,3,24.52
2023,12,4,151.21
2023,12,5,55.49
2023,12,6,1.65
2023,12,7,6.49
2023,12,8,12.17
2023,12,9,7.74
2023,12,10,8.16
2023,12,11,1.5
2023,12,12,1.63
2023,12,13,15.53
2023,12,14,5.11
2023,12,15,7.9
2023,12,16,3.71
2023,12,17,0.1
2023,12,18,0.05
2023,12,19,0.04
2023,12,20,0.0
2023,12,21,0.02
2023,12,22,0.37
2023,12,23,0.04
2023,12,24,1.43
2023,12,25,19.01
2023,12,26,2.11
2023,12,27,1.29
2023,12,28,5.44
2023,12,29,45.3
2023,12,30,5.18
2023,12,31,3.96
2024,1,1,10.34
2024,1,2,15.28
2024,1,3,7.88
2024,1,4,2.96
2024,1,5,1.55
2024,1,6,1.55
2024,1,7,3.52
2024,1,8,17.39
2024,1,9,11.18
2024,1,10,4.39
2024,1,11,5.37
2024,1,12,0.89
2024,1,13,0.86
2024,1,14,0.35
2024,1,15,10.72
2024,1,16,15.56
2024,1,17,30.61
2024,1,18,25.46
2024,1,19,21.88
2024,1,20,6.41
2024,1,21,3.68
2024,1,22,17.76
2024,1,23,6.0
2024,1,24,5.95
2024,1,25,3.85
2024,1,26,3.17
2024,1,27,9.52
2024,1,28,3.13
2024,1,29,19.13
2024,1,30,8.5
2024,1,31,20.36
2024,2,1,10.82
2024,2,2,8.17
2024,2,3,30.3
2024,2,4,11.09
2024,2,5,38.1
2024,2,6,25.36
2024,2,7,14.44
2024,2,8,1.61
2024,2,9,6.27
2024,2,10,14.25
2024,2,11,26.34
2024,2,12,9.51
2024,2,13,9.42
2024,2,14,5.36
2024,2,15,1.89
2024,2,16,0.39
2024,2,17,12.34
2024,2,18,13.02
2024,2,19,3.62
2024,2,20,1.08
2024,2,21,9.23
2024,2,22,3.15
2024,2,23,2.68
2024,2,24,5.27
2024,2,25,10.83
2024,2,26,16.52
2024,2,27,1.25
2024,2,28,12.87
2024,2,29,3.63
2024,3,1,3.71
2024,3,2,1.63
2024,3,3,0.73
2024,3,4,1.74
2024,3,5,0.83
2024,3,6,4.23
2024,3,7,2.51
2024,3,8,12.49
2024,3,9,40.37
2024,3,10,12.51
2024,3,11,23.1
2024,3,12,32.5
2024,3,13,66.93
2024,3,14,25.49
2024,3,15,9.63
2024,3,16,4.22
2024,3,17,9.19
2024,3,18,3.87
2024,3,19,0.44
2024,3,20,0.52
2024,3,21,0.63
2024,3,22,0.95
2024,3,23,0.23
2024,3,24,2.44
2024,3,25,1.78
2024,3,26,6.23
2024,3,27,4.54
2024,3,28,4.3
2024,3,29,0.63
2024,3,30,2.58
2024,3,31,6.85
2024,4,1,7.21
2024,4,2,14.49
2024,4,3,7.56
2024,4,4,16.99
2024,4,5,55.58
2024,4,6,0.7
2024,4,7,26.1
2024,4,8,19.77
2024,4,9,14.97
2024,4,10,15.93
2024,4,11,7.76
2024,4,12,1.64
2024,4,13,2.76
2024,4,14,6.83
2024,4,15,11.48
2024,4,16,5.17
2024,4,17,1.45
2024,4,18,4.57
2024,4,19,2.96
2024,4,20,8.98
2024,4,21,5.67
2024,4,22,3.61
2024,4,23,3.09
2024,4,24,9.6
2024,4,25,7.09
2024,4,26,2.93
2024,4,27,4.06
2024,4,28,1.18
2024,4,29,0.95
2024,4,30,0.25
2024,5,1,0.18
2024,5,2,2.59
2024,5,3,0.21
2024,5,4,0.08
2024,5,5,0.08
2024,5,6,0.07
2024,5,7,0.24
2024,5,8,2.96
2024,5,9,6.69
2024,5,10,0.32
2024,5,11,0.71
2024,5,12,0.33
2024,5,13,0.08
2024,5,14,0.07
2024,5,15,0.06
2024,5,16,0.01
2024,5,17,0.0
2024,5,18,0.01
2024,5,19,0.0
2024,5,20,0.0
2024,5,21,0.01
2024,5,22,0.15
2024,5,23,3.16
2024,5,24,2.92
2024,5,25,2.26
2024,5,26,0.16
2024,5,27,0.03
2024,5,28,0.07
2024,5,29,0.96
2024,5,30,0.13
2024,5,31,1.15
2024,6,1,3.83
2024,6,2,26.6
2024,6,3,15.12
2024,6,4,2.92
2024,6,5,0.49
2024,6,6,0.73
2024,6,7,1.44
2024,6,8,2.05
2024,6,9,3.69
2024,6,10,0.78
2024,6,11,1.6
2024,6,12,13.78
2024,6,13,2.77
2024,6,14,8.39
2024,6,15,10.19
2024,6,16,3.05
2024,6,17,3.51
2024,6,18,2.21
2024,6,19,0.23
2024,6,20,0.28
2024,6,21,0.14
2024,6,22,0.29
2024,6,23,0.75
2024,6,24,0.77
2024,6,25,3.25
2024,6,26,0.72
2024,6,27,2.83
2024,6,28,16.78
2024,6,29,1.87
2024,6,30,1.52
2024,7,1,2.01
2024,7,2,10.76
2024,7,3,2.61
2024,7,4,4.32
2024,7,5,0.28
2024,7,6,1.63
2024,7,7,1.89
2024,7,8,0.16
2024,7,9,0.16
2024,7,10,0.1
2024,7,11,0.01
2024,7,12,0.01
2024,7,13,0.0
2024,7,14,0.0
2024,7,15,0.0
2024,7,16,0.0
2024,7,17,0.0
2024,7,18,0.0
2024,7,19,0.0
2024,7,20,0.0
2024,7,21,0.0
2024,7,22,0.01
2024,7,23,0.14
2024,7,24,0.02
2024,7,25,0.0
2024,7,26,0.02
2024,7,27,0.08
2024,7,28,0.03
2024,7,29,0.05
2024,7,30,0.43
2024,7,31,5.16
2024,8,1,9.32
2024,8,2,3.07
2024,8,3,1.92
2024,8,4,0.24
2024,8,5,0.01
2024,8,6,0.0
2024,8,7,0.01
2024,8,8,0.17
2024,8,9,0.06
2024,8,10,0.13
2024,8,11,0.11
2024,8,12,0.0
2024,8,13,0.03
2024,8,14,0.01
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.05
2024,8,25,0.06
2024,8,26,0.01
2024,8,27,0.02
2024,8,28,0.01
2024,8,29,0.01
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.0
2024,9,2,0.0
2024,9,3,10.44
2024,9,4,34.46
2024,9,5,46.21
2024,9,6,14.96
2024,9,7,17.13
2024,9,8,8.16
2024,9,9,0.72
2024,9,10,0.75
2024,9,11,0.76
2024,9,12,1.26
2024,9,13,0.18
2024,9,14,1.49
2024,9,15,1.1
2024,9,16,0.04
2024,9,17,0.04
2024,9,18,0.08
2024,9,19,0.16
2024,9,20,0.28
2024,9,21,0.35
2024,9,22,4.22
2024,9,23,9.49
2024,9,24,3.41
2024,9,25,4.08
2024,9,26,2.16
2024,9,27,0.85
2024,9,28,0.58
2024,9,29,0.46
2024,9,30,2.4
2024,10,1,9.9
2024,10,2,9.79
2024,10,3,3.41
2024,10,4,1.15
2024,10,5,2.98
2024,10,6,2.39
2024,10,7,0.17
2024,10,8,3.41
2024,10,9,1.88
2024,10,10,0.69
2024,10,11,0.2
2024,10,12,0.56
2024,10,13,1.01
2024,10,14,7.19
2024,10,15,6.58
2024,10,16,0.18
2024,10,17,0.36
2024,10,18,0.18
2024,10,19,3.52
2024,10,20,5.69
2024,10,21,0.47
2024,10,22,0.54
2024,10,23,0.34
2024,10,24,0.47
2024,10,25,0.66
2024,10,26,0.38
2024,10,27,0.97
2024,10,28,0.52
2024,10,29,0.24
2024,10,30,1.98
2024,10,31,9.55
2024,11,1,20.65
2024,11,2,15.71
2024,11,3,10.59
2024,11,4,18.55
2024,11,5,7.06
2024,11,6,2.39
2024,11,7,0.51
2024,11,8,1.65
2024,11,9,7.28
2024,11,10,5.08
2024,11,11,4.04
2024,11,12,5.94
2024,11,13,3.3
2024,11,14,4.52
2024,11,15,4.36
2024,11,16,3.98
2024,11,17,4.97
2024,11,18,7.55
2024,11,19,42.38
2024,11,20,7.02
2024,11,21,8.03
2024,11,22,15.01
2024,11,23,2.55
2024,11,24,8.76
2024,11,25,4.96
2024,11,26,12.36
2024,11,27,10.29
2024,11,28,16.3
2024,11,29,9.94
2024,11,30,16.52
2024,12,1,7.77
2024,12,2,14.41
2024,12,3,7.82
2024,12,4,4.24
2024,12,5,9.01
2024,12,6,24.48
2024,12,7,2.43
2024,12,8,7.16
2024,12,9,6.84
2024,12,10,30.16
2024,12,11,17.59
2024,12,12,19.7
2024,12,13,9.47
2024,12,14,27.83
2024,12,15,15.6
2024,12,16,7.1
2024,12,17,9.6
2024,12,18,8.61
2024,12,19,5.33
2024,12,20,1.58
2024,12,21,11.85
2024,12,22,4.09
2024,12,23,11.59
2024,12,24,25.03
2024,12,25,18.64
2024,12,26,2.31
2024,12,27,0.65
2024,12,28,11.84
2024,12,29,4.31
2024,12,30,5.18
2024,12,31,7.42
