-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.6426   longitude 112.9104 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 96.02 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,4,10,0.17
2022,4,11,0.03
2022,4,12,0.01
2022,4,13,0.23
2022,4,14,0.07
2022,4,15,0.0
2022,4,16,0.0
2022,4,17,0.03
2022,4,18,3.48
2022,4,19,20.41
2022,4,20,5.66
2022,4,21,2.92
2022,4,22,1.07
2022,4,23,1.6
2022,4,24,2.64
2022,4,25,5.1
2022,4,26,4.42
2022,4,27,10.37
2022,4,28,15.78
2022,4,29,11.35
2022,4,30,7.43
2022,5,1,2.76
2022,5,2,2.14
2022,5,3,2.78
2022,5,4,1.63
2022,5,5,0.88
2022,5,6,2.51
2022,5,7,4.02
2022,5,8,18.85
2022,5,9,10.93
2022,5,10,13.14
2022,5,11,7.73
2022,5,12,0.09
2022,5,13,14.49
2022,5,14,15.14
2022,5,15,5.17
2022,5,16,0.15
2022,5,17,1.78
2022,5,18,3.7
2022,5,19,2.8
2022,5,20,24.53
2022,5,21,7.6
2022,5,22,3.36
2022,5,23,0.63
2022,5,24,2.31
2022,5,25,12.82
2022,5,26,27.96
2022,5,27,8.06
2022,5,28,3.24
2022,5,29,5.93
2022,5,30,1.54
2022,5,31,5.81
2022,6,1,9.93
2022,6,2,0.49
2022,6,3,0.12
2022,6,4,0.81
2022,6,5,9.39
2022,6,6,7.27
2022,6,7,1.34
2022,6,8,2.43
2022,6,9,5.62
2022,6,10,4.3
2022,6,11,3.06
2022,6,12,13.35
2022,6,13,15.07
2022,6,14,12.68
2022,6,15,7.24
2022,6,16,6.64
2022,6,17,3.74
2022,6,18,2.33
2022,6,19,7.93
2022,6,20,1.07
2022,6,21,0.05
2022,6,22,0.0
2022,6,23,6.05
2022,6,24,1.07
2022,6,25,0.21
2022,6,26,3.08
2022,6,27,3.13
2022,6,28,0.13
2022,6,29,0.01
2022,6,30,0.0
2022,7,1,2.46
2022,7,2,9.11
2022,7,3,2.38
2022,7,4,9.6
2022,7,5,14.44
2022,7,6,8.98
2022,7,7,0.28
2022,7,8,0.1
2022,7,9,0.0
2022,7,10,0.85
2022,7,11,0.57
2022,7,12,1.0
2022,7,13,1.67
2022,7,14,1.15
2022,7,15,1.76
2022,7,16,0.3
2022,7,17,0.29
2022,7,18,0.1
2022,7,19,0.02
2022,7,20,0.0
2022,7,21,0.05
2022,7,22,0.32
2022,7,23,0.31
2022,7,24,0.0
2022,7,25,0.0
2022,7,26,0.0
2022,7,27,0.0
2022,7,28,0.0
2022,7,29,0.06
2022,7,30,0.21
2022,7,31,0.0
2022,8,1,0.0
2022,8,2,4.05
2022,8,3,0.43
2022,8,4,0.01
2022,8,5,0.0
2022,8,6,0.08
2022,8,7,1.42
2022,8,8,0.13
2022,8,9,0.09
2022,8,10,0.18
2022,8,11,0.12
2022,8,12,0.22
2022,8,13,4.71
2022,8,14,3.89
2022,8,15,1.06
2022,8,16,0.4
2022,8,17,0.08
2022,8,18,0.0
2022,8,19,0.02
2022,8,20,0.0
2022,8,21,0.01
2022,8,22,0.0
2022,8,23,0.0
2022,8,24,0.0
2022,8,25,0.0
2022,8,26,0.01
2022,8,27,0.0
2022,8,28,0.0
2022,8,29,0.19
2022,8,30,0.53
2022,8,31,1.09
2022,9,1,0.02
2022,9,2,0.0
2022,9,3,0.04
2022,9,4,0.06
2022,9,5,0.03
2022,9,6,1.11
2022,9,7,0.69
2022,9,8,0.46
2022,9,9,0.83
2022,9,10,1.05
2022,9,11,0.57
2022,9,12,0.0
2022,9,13,0.0
2022,9,14,0.62
2022,9,15,1.46
2022,9,16,0.4
2022,9,17,0.0
2022,9,18,0.0
2022,9,19,0.0
2022,9,20,0.41
2022,9,21,1.0
2022,9,22,0.04
2022,9,23,0.02
2022,9,24,0.0
2022,9,25,0.0
2022,9,26,0.0
