-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.87   longitude 112.5283 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 467.71 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,9,28,0.61
2022,9,29,27.7
2022,9,30,41.93
2022,10,1,8.19
2022,10,2,16.84
2022,10,3,24.29
2022,10,4,6.87
2022,10,5,5.97
2022,10,6,4.01
2022,10,7,24.87
2022,10,8,7.8
2022,10,9,3.32
2022,10,10,5.98
2022,10,11,8.48
2022,10,12,2.77
2022,10,13,12.91
2022,10,14,13.3
2022,10,15,11.65
2022,10,16,1.47
2022,10,17,8.53
2022,10,18,12.99
2022,10,19,10.99
2022,10,20,5.27
2022,10,21,24.18
2022,10,22,4.75
2022,10,23,19.85
2022,10,24,8.85
2022,10,25,7.89
2022,10,26,10.16
2022,10,27,1.63
2022,10,28,0.23
2022,10,29,0.35
2022,10,30,0.42
2022,10,31,4.88
2022,11,1,6.95
2022,11,2,14.23
2022,11,3,7.65
2022,11,4,30.24
2022,11,5,4.15
2022,11,6,2.76
2022,11,7,5.08
2022,11,8,22.71
2022,11,9,22.31
2022,11,10,3.04
2022,11,11,18.42
2022,11,12,5.67
2022,11,13,5.9
2022,11,14,4.6
2022,11,15,9.07
2022,11,16,12.07
2022,11,17,4.49
2022,11,18,31.4
2022,11,19,14.93
2022,11,20,11.17
2022,11,21,6.22
2022,11,22,9.48
2022,11,23,7.3
2022,11,24,22.08
2022,11,25,6.03
2022,11,26,8.21
2022,11,27,13.67
2022,11,28,25.19
2022,11,29,17.91
2022,11,30,7.67
2022,12,1,29.33
2022,12,2,6.35
2022,12,3,0.61
2022,12,4,6.3
2022,12,5,6.02
2022,12,6,0.74
2022,12,7,5.85
2022,12,8,1.95
2022,12,9,22.24
2022,12,10,4.01
2022,12,11,2.71
2022,12,12,1.19
2022,12,13,2.08
2022,12,14,2.2
2022,12,15,1.83
2022,12,16,7.25
2022,12,17,5.96
2022,12,18,6.75
2022,12,19,1.94
2022,12,20,9.13
2022,12,21,15.61
2022,12,22,6.66
2022,12,23,7.81
2022,12,24,3.68
2022,12,25,2.3
2022,12,26,3.55
2022,12,27,3.66
2022,12,28,6.2
2022,12,29,9.34
2022,12,30,20.01
2022,12,31,23.05
2023,1,1,9.36
2023,1,2,1.76
2023,1,3,0.73
2023,1,4,0.71
2023,1,5,1.21
2023,1,6,6.64
2023,1,7,5.17
2023,1,8,8.94
2023,1,9,6.58
2023,1,10,2.65
2023,1,11,7.72
2023,1,12,2.26
2023,1,13,11.34
2023,1,14,8.56
2023,1,15,8.66
2023,1,16,7.21
2023,1,17,19.73
2023,1,18,6.04
2023,1,19,24.39
2023,1,20,15.41
2023,1,21,23.99
2023,1,22,18.34
2023,1,23,8.13
2023,1,24,5.4
2023,1,25,16.81
2023,1,26,15.12
2023,1,27,18.78
2023,1,28,15.24
2023,1,29,16.52
2023,1,30,3.11
2023,1,31,8.61
2023,2,1,3.05
2023,2,2,1.42
2023,2,3,0.43
2023,2,4,3.11
2023,2,5,2.73
2023,2,6,11.56
2023,2,7,11.52
2023,2,8,11.87
2023,2,9,29.85
2023,2,10,16.23
2023,2,11,38.26
2023,2,12,15.75
2023,2,13,19.9
2023,2,14,11.42
2023,2,15,20.03
2023,2,16,32.94
2023,2,17,37.35
2023,2,18,35.24
2023,2,19,29.28
2023,2,20,16.62
2023,2,21,51.73
2023,2,22,15.76
2023,2,23,8.75
2023,2,24,6.21
2023,2,25,5.04
2023,2,26,12.04
2023,2,27,17.83
2023,2,28,5.07
2023,3,1,7.11
2023,3,2,24.3
2023,3,3,2.34
2023,3,4,6.69
2023,3,5,23.28
2023,3,6,6.74
2023,3,7,0.8
2023,3,8,22.62
2023,3,9,3.61
2023,3,10,0.86
2023,3,11,0.69
2023,3,12,1.07
2023,3,13,3.92
2023,3,14,4.2
2023,3,15,3.53
2023,3,16,3.82
2023,3,17,1.77
2023,3,18,0.92
2023,3,19,2.78
2023,3,20,3.23
2023,3,21,13.04
2023,3,22,8.93
2023,3,23,5.6
2023,3,24,3.7
2023,3,25,6.02
2023,3,26,8.92
2023,3,27,4.09
2023,3,28,2.13
2023,3,29,5.6
2023,3,30,6.46
2023,3,31,10.35
2023,4,1,10.21
2023,4,2,1.98
2023,4,3,1.93
2023,4,4,1.33
2023,4,5,0.95
2023,4,6,9.45
2023,4,7,13.38
2023,4,8,28.31
2023,4,9,27.26
2023,4,10,31.55
2023,4,11,11.16
2023,4,12,12.98
2023,4,13,10.76
2023,4,14,5.73
2023,4,15,12.37
2023,4,16,4.57
2023,4,17,7.16
2023,4,18,0.11
2023,4,19,0.66
2023,4,20,1.53
2023,4,21,22.79
2023,4,22,5.55
2023,4,23,7.14
2023,4,24,3.86
2023,4,25,3.43
2023,4,26,2.39
2023,4,27,1.04
2023,4,28,17.55
2023,4,29,17.87
2023,4,30,2.46
2023,5,1,9.77
2023,5,2,13.88
2023,5,3,19.4
2023,5,4,9.5
2023,5,5,2.22
2023,5,6,1.48
2023,5,7,0.2
2023,5,8,0.11
2023,5,9,1.54
2023,5,10,3.07
2023,5,11,6.11
2023,5,12,1.86
2023,5,13,0.04
2023,5,14,0.05
2023,5,15,0.03
2023,5,16,0.04
2023,5,17,0.04
2023,5,18,0.06
2023,5,19,0.21
2023,5,20,0.08
2023,5,21,0.04
2023,5,22,0.08
2023,5,23,0.11
2023,5,24,0.11
2023,5,25,0.15
2023,5,26,0.05
2023,5,27,0.03
2023,5,28,0.01
2023,5,29,0.04
2023,5,30,0.13
2023,5,31,0.22
2023,6,1,0.04
2023,6,2,0.05
2023,6,3,0.03
2023,6,4,0.1
2023,6,5,1.96
2023,6,6,4.44
2023,6,7,4.27
2023,6,8,0.78
2023,6,9,0.27
2023,6,10,0.26
2023,6,11,3.18
2023,6,12,1.31
2023,6,13,0.17
2023,6,14,0.16
2023,6,15,0.12
2023,6,16,0.05
2023,6,17,0.02
2023,6,18,0.02
2023,6,19,0.49
2023,6,20,0.34
2023,6,21,0.01
2023,6,22,0.02
2023,6,23,0.01
2023,6,24,0.1
2023,6,25,0.65
2023,6,26,0.55
2023,6,27,0.53
2023,6,28,0.69
2023,6,29,0.23
2023,6,30,1.19
2023,7,1,4.24
2023,7,2,5.21
2023,7,3,2.02
2023,7,4,15.1
2023,7,5,6.25
2023,7,6,4.4
2023,7,7,19.41
2023,7,8,5.3
2023,7,9,1.84
2023,7,10,0.42
2023,7,11,0.06
2023,7,12,0.13
2023,7,13,0.84
2023,7,14,0.44
2023,7,15,0.07
2023,7,16,0.0
2023,7,17,0.0
2023,7,18,0.0
2023,7,19,0.0
2023,7,20,0.01
2023,7,21,0.03
2023,7,22,0.02
2023,7,23,0.01
2023,7,24,0.01
2023,7,25,0.01
2023,7,26,0.01
2023,7,27,0.01
2023,7,28,0.01
2023,7,29,0.01
2023,7,30,0.08
2023,7,31,0.07
2023,8,1,0.03
2023,8,2,0.04
2023,8,3,0.07
2023,8,4,0.16
2023,8,5,0.57
2023,8,6,0.56
2023,8,7,0.75
2023,8,8,0.26
2023,8,9,0.18
2023,8,10,0.0
2023,8,11,0.0
2023,8,12,0.08
2023,8,13,0.06
2023,8,14,0.1
2023,8,15,0.15
2023,8,16,0.22
2023,8,17,0.22
2023,8,18,0.2
2023,8,19,0.04
2023,8,20,0.06
2023,8,21,0.08
2023,8,22,0.06
2023,8,23,0.03
2023,8,24,0.05
2023,8,25,0.08
2023,8,26,0.08
2023,8,27,0.13
2023,8,28,0.08
2023,8,29,0.03
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.01
2023,9,9,0.01
2023,9,10,0.01
2023,9,11,0.02
2023,9,12,0.02
2023,9,13,0.29
2023,9,14,0.43
2023,9,15,0.44
2023,9,16,0.3
2023,9,17,0.41
2023,9,18,0.18
2023,9,19,0.01
2023,9,20,0.0
2023,9,21,0.0
2023,9,22,0.01
2023,9,23,0.0
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.0
2023,10,2,0.0
2023,10,3,0.0
2023,10,4,0.0
2023,10,5,0.0
2023,10,6,0.0
2023,10,7,0.0
2023,10,8,0.02
2023,10,9,0.02
2023,10,10,0.08
2023,10,11,0.11
2023,10,12,0.02
2023,10,13,0.55
2023,10,14,0.37
2023,10,15,0.16
2023,10,16,0.14
2023,10,17,0.1
2023,10,18,0.03
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.04
2023,10,24,0.28
2023,10,25,0.14
2023,10,26,0.07
2023,10,27,0.01
2023,10,28,0.02
2023,10,29,0.04
2023,10,30,0.06
2023,10,31,0.32
2023,11,1,0.04
2023,11,2,0.11
2023,11,3,1.33
2023,11,4,9.27
2023,11,5,3.05
2023,11,6,0.09
2023,11,7,0.39
2023,11,8,0.23
2023,11,9,1.85
2023,11,10,3.43
2023,11,11,0.85
2023,11,12,2.01
2023,11,13,2.96
2023,11,14,4.27
2023,11,15,3.91
2023,11,16,2.17
2023,11,17,1.42
2023,11,18,0.38
2023,11,19,0.23
2023,11,20,1.2
2023,11,21,0.43
2023,11,22,1.11
2023,11,23,2.16
2023,11,24,1.91
2023,11,25,1.25
2023,11,26,1.13
2023,11,27,9.57
2023,11,28,24.74
2023,11,29,9.88
2023,11,30,40.95
2023,12,1,281.24
2023,12,2,24.09
2023,12,3,20.71
2023,12,4,205.51
2023,12,5,78.58
2023,12,6,2.08
2023,12,7,14.81
2023,12,8,15.6
2023,12,9,12.34
2023,12,10,13.9
2023,12,11,3.25
2023,12,12,1.1
2023,12,13,21.75
2023,12,14,14.16
2023,12,15,13.63
2023,12,16,5.73
2023,12,17,0.14
2023,12,18,0.07
2023,12,19,0.04
2023,12,20,0.01
2023,12,21,0.29
2023,12,22,0.15
2023,12,23,0.01
2023,12,24,0.81
2023,12,25,17.81
2023,12,26,1.35
2023,12,27,1.28
2023,12,28,4.59
2023,12,29,13.05
2023,12,30,4.44
2023,12,31,1.3
2024,1,1,8.57
2024,1,2,5.57
2024,1,3,2.9
2024,1,4,2.69
2024,1,5,1.04
2024,1,6,1.59
2024,1,7,6.37
2024,1,8,35.27
2024,1,9,16.65
2024,1,10,6.49
2024,1,11,2.78
2024,1,12,0.81
2024,1,13,0.44
2024,1,14,0.2
2024,1,15,4.48
2024,1,16,19.08
2024,1,17,28.26
2024,1,18,26.3
2024,1,19,19.29
2024,1,20,3.3
2024,1,21,3.57
2024,1,22,10.96
2024,1,23,1.43
2024,1,24,2.9
2024,1,25,3.57
2024,1,26,8.29
2024,1,27,4.28
2024,1,28,7.81
2024,1,29,32.72
2024,1,30,14.34
2024,1,31,21.09
2024,2,1,14.91
2024,2,2,4.84
2024,2,3,11.38
2024,2,4,9.52
2024,2,5,52.73
2024,2,6,37.35
2024,2,7,19.67
2024,2,8,2.24
2024,2,9,7.95
2024,2,10,20.59
2024,2,11,45.75
2024,2,12,10.21
2024,2,13,6.79
2024,2,14,4.9
2024,2,15,1.86
2024,2,16,0.74
2024,2,17,9.56
2024,2,18,10.3
2024,2,19,5.62
2024,2,20,1.58
2024,2,21,12.72
2024,2,22,7.63
2024,2,23,4.08
2024,2,24,1.73
2024,2,25,6.17
2024,2,26,26.87
2024,2,27,1.32
2024,2,28,18.75
2024,2,29,14.36
2024,3,1,11.06
2024,3,2,1.47
2024,3,3,2.42
2024,3,4,3.63
2024,3,5,1.15
2024,3,6,5.38
2024,3,7,6.04
2024,3,8,14.82
2024,3,9,28.95
2024,3,10,6.32
2024,3,11,7.08
2024,3,12,10.12
2024,3,13,25.21
2024,3,14,16.91
2024,3,15,8.88
2024,3,16,3.64
2024,3,17,2.94
2024,3,18,1.43
2024,3,19,0.84
2024,3,20,0.77
2024,3,21,1.36
2024,3,22,2.31
2024,3,23,0.5
2024,3,24,1.0
2024,3,25,2.11
2024,3,26,2.0
2024,3,27,0.43
2024,3,28,3.04
2024,3,29,0.69
2024,3,30,2.54
2024,3,31,2.9
2024,4,1,4.42
2024,4,2,11.1
2024,4,3,2.4
2024,4,4,22.26
2024,4,5,76.6
2024,4,6,0.38
2024,4,7,25.79
2024,4,8,17.87
2024,4,9,32.88
2024,4,10,9.53
2024,4,11,1.41
2024,4,12,2.43
2024,4,13,5.4
2024,4,14,13.56
2024,4,15,5.7
2024,4,16,2.9
2024,4,17,1.9
2024,4,18,4.4
2024,4,19,1.68
2024,4,20,12.6
2024,4,21,6.46
2024,4,22,2.63
2024,4,23,5.32
2024,4,24,5.19
2024,4,25,9.8
2024,4,26,3.46
2024,4,27,1.56
2024,4,28,0.47
2024,4,29,0.22
2024,4,30,0.17
2024,5,1,0.14
2024,5,2,0.97
2024,5,3,0.14
2024,5,4,0.1
2024,5,5,0.06
2024,5,6,0.06
2024,5,7,0.53
2024,5,8,2.24
2024,5,9,1.75
2024,5,10,0.4
2024,5,11,0.42
2024,5,12,0.1
2024,5,13,0.02
2024,5,14,0.02
2024,5,15,0.02
2024,5,16,0.06
2024,5,17,0.11
2024,5,18,0.1
2024,5,19,0.09
2024,5,20,0.06
2024,5,21,0.08
2024,5,22,0.14
2024,5,23,0.43
2024,5,24,1.77
2024,5,25,0.84
2024,5,26,0.11
2024,5,27,0.19
2024,5,28,0.13
2024,5,29,0.35
2024,5,30,0.29
2024,5,31,0.71
2024,6,1,1.66
2024,6,2,4.89
2024,6,3,8.56
2024,6,4,2.41
2024,6,5,0.43
2024,6,6,1.52
2024,6,7,2.51
2024,6,8,3.9
2024,6,9,3.98
2024,6,10,0.72
2024,6,11,0.51
2024,6,12,2.72
2024,6,13,1.42
2024,6,14,6.71
2024,6,15,15.71
2024,6,16,0.68
2024,6,17,0.92
2024,6,18,0.66
2024,6,19,0.18
2024,6,20,0.11
2024,6,21,0.09
2024,6,22,0.31
2024,6,23,0.91
2024,6,24,0.72
2024,6,25,4.25
2024,6,26,1.31
2024,6,27,6.34
2024,6,28,12.55
2024,6,29,2.45
2024,6,30,1.21
2024,7,1,2.81
2024,7,2,15.56
2024,7,3,3.75
2024,7,4,4.14
2024,7,5,0.22
2024,7,6,0.31
2024,7,7,0.41
2024,7,8,0.16
2024,7,9,0.15
2024,7,10,0.08
2024,7,11,0.02
2024,7,12,0.02
2024,7,13,0.01
2024,7,14,0.0
2024,7,15,0.0
2024,7,16,0.0
2024,7,17,0.0
2024,7,18,0.0
2024,7,19,0.0
2024,7,20,0.0
2024,7,21,0.0
2024,7,22,0.0
2024,7,23,0.14
2024,7,24,0.01
2024,7,25,0.01
2024,7,26,0.04
2024,7,27,0.06
2024,7,28,0.07
2024,7,29,0.08
2024,7,30,0.79
2024,7,31,1.25
2024,8,1,1.73
2024,8,2,1.28
2024,8,3,0.94
2024,8,4,0.19
2024,8,5,0.0
2024,8,6,0.0
2024,8,7,0.01
2024,8,8,0.02
2024,8,9,0.02
2024,8,10,0.02
2024,8,11,0.01
2024,8,12,0.0
2024,8,13,0.04
2024,8,14,0.0
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.06
2024,8,25,0.13
2024,8,26,0.02
2024,8,27,0.05
2024,8,28,0.03
2024,8,29,0.02
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.0
2024,9,2,0.0
2024,9,3,4.85
2024,9,4,23.69
2024,9,5,12.11
2024,9,6,2.63
2024,9,7,10.12
2024,9,8,3.75
2024,9,9,0.09
2024,9,10,0.19
2024,9,11,0.15
2024,9,12,0.17
2024,9,13,0.08
2024,9,14,0.32
2024,9,15,0.24
2024,9,16,0.06
2024,9,17,0.05
2024,9,18,0.15
2024,9,19,0.29
2024,9,20,0.14
2024,9,21,0.25
2024,9,22,0.75
2024,9,23,10.92
2024,9,24,6.12
2024,9,25,3.63
2024,9,26,1.48
2024,9,27,0.65
2024,9,28,0.41
2024,9,29,0.32
2024,9,30,1.27
2024,10,1,2.29
2024,10,2,1.37
2024,10,3,0.88
2024,10,4,0.41
2024,10,5,0.43
2024,10,6,0.46
2024,10,7,0.24
2024,10,8,0.52
2024,10,9,0.57
2024,10,10,0.23
2024,10,11,0.14
2024,10,12,0.25
2024,10,13,0.71
2024,10,14,1.36
2024,10,15,0.95
2024,10,16,0.28
2024,10,17,0.87
2024,10,18,0.72
2024,10,19,4.53
2024,10,20,11.17
2024,10,21,3.83
2024,10,22,2.76
2024,10,23,0.7
2024,10,24,0.26
2024,10,25,0.36
2024,10,26,0.09
2024,10,27,0.13
2024,10,28,0.32
2024,10,29,0.53
2024,10,30,2.23
2024,10,31,9.24
2024,11,1,24.48
2024,11,2,20.14
2024,11,3,14.19
2024,11,4,5.02
2024,11,5,1.43
2024,11,6,1.31
2024,11,7,0.59
2024,11,8,1.74
2024,11,9,1.6
2024,11,10,0.92
2024,11,11,3.0
2024,11,12,7.09
2024,11,13,3.41
2024,11,14,0.83
2024,11,15,9.17
2024,11,16,2.9
2024,11,17,7.35
2024,11,18,1.96
2024,11,19,5.4
2024,11,20,3.51
2024,11,21,6.06
2024,11,22,8.96
2024,11,23,3.45
2024,11,24,13.62
2024,11,25,1.69
2024,11,26,9.76
2024,11,27,19.51
2024,11,28,5.36
2024,11,29,14.71
2024,11,30,16.87
2024,12,1,6.02
2024,12,2,9.29
2024,12,3,10.66
2024,12,4,4.1
2024,12,5,4.83
2024,12,6,18.81
2024,12,7,3.72
2024,12,8,9.79
2024,12,9,10.4
2024,12,10,44.35
2024,12,11,19.59
2024,12,12,29.22
2024,12,13,5.93
2024,12,14,28.79
2024,12,15,24.94
2024,12,16,5.24
2024,12,17,13.45
2024,12,18,9.04
2024,12,19,1.81
2024,12,20,1.39
2024,12,21,19.23
2024,12,22,6.36
2024,12,23,14.56
2024,12,24,39.58
2024,12,25,21.78
2024,12,26,4.2
2024,12,27,2.03
2024,12,28,15.21
2024,12,29,4.13
2024,12,30,6.95
2024,12,31,5.75
