-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.546   longitude 112.2331 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 239.03 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,5,9,11.39
2022,5,10,20.99
2022,5,11,15.95
2022,5,12,0.14
2022,5,13,7.47
2022,5,14,26.53
2022,5,15,6.23
2022,5,16,0.47
2022,5,17,1.57
2022,5,18,4.97
2022,5,19,4.5
2022,5,20,34.65
2022,5,21,13.16
2022,5,22,4.51
2022,5,23,1.32
2022,5,24,4.51
2022,5,25,10.7
2022,5,26,20.05
2022,5,27,11.64
2022,5,28,5.63
2022,5,29,11.04
2022,5,30,1.88
2022,5,31,8.52
2022,6,1,5.08
2022,6,2,0.54
2022,6,3,0.32
2022,6,4,1.74
2022,6,5,13.3
2022,6,6,9.98
2022,6,7,1.14
2022,6,8,2.77
2022,6,9,4.17
2022,6,10,2.9
2022,6,11,6.04
2022,6,12,24.39
2022,6,13,17.36
2022,6,14,5.65
2022,6,15,9.67
2022,6,16,7.49
2022,6,17,5.52
2022,6,18,1.46
2022,6,19,2.84
2022,6,20,2.48
2022,6,21,0.83
2022,6,22,0.0
2022,6,23,11.18
2022,6,24,2.02
2022,6,25,3.56
2022,6,26,4.22
2022,6,27,2.63
2022,6,28,0.43
2022,6,29,0.01
2022,6,30,0.0
2022,7,1,5.94
2022,7,2,14.05
2022,7,3,2.53
2022,7,4,11.12
2022,7,5,17.11
2022,7,6,16.92
2022,7,7,0.24
2022,7,8,0.1
2022,7,9,0.01
2022,7,10,0.44
2022,7,11,0.61
2022,7,12,0.76
2022,7,13,2.46
2022,7,14,2.57
2022,7,15,3.19
2022,7,16,2.33
2022,7,17,1.69
2022,7,18,0.26
2022,7,19,0.05
2022,7,20,0.0
2022,7,21,0.23
2022,7,22,0.05
2022,7,23,0.02
2022,7,24,0.0
2022,7,25,0.0
2022,7,26,0.0
2022,7,27,0.0
2022,7,28,0.0
2022,7,29,0.08
2022,7,30,0.19
2022,7,31,0.0
2022,8,1,0.0
2022,8,2,3.5
2022,8,3,0.27
2022,8,4,0.01
2022,8,5,0.01
2022,8,6,0.02
2022,8,7,0.11
2022,8,8,0.02
2022,8,9,0.01
2022,8,10,1.03
2022,8,11,0.52
2022,8,12,0.32
2022,8,13,8.56
2022,8,14,6.45
2022,8,15,0.51
2022,8,16,0.51
2022,8,17,0.01
2022,8,18,0.0
2022,8,19,0.0
2022,8,20,0.08
2022,8,21,0.14
2022,8,22,0.0
2022,8,23,0.0
2022,8,24,0.0
2022,8,25,0.0
2022,8,26,0.0
2022,8,27,0.04
2022,8,28,0.0
2022,8,29,0.02
2022,8,30,0.25
2022,8,31,0.37
2022,9,1,0.02
2022,9,2,0.0
2022,9,3,0.23
2022,9,4,0.2
2022,9,5,0.1
2022,9,6,0.44
2022,9,7,0.99
2022,9,8,0.3
2022,9,9,0.52
2022,9,10,1.09
2022,9,11,0.16
2022,9,12,0.0
2022,9,13,0.34
2022,9,14,0.12
2022,9,15,0.72
2022,9,16,1.0
2022,9,17,0.03
2022,9,18,0.0
2022,9,19,0.32
2022,9,20,0.17
2022,9,21,0.47
2022,9,22,0.61
2022,9,23,0.24
2022,9,24,0.0
2022,9,25,0.0
2022,9,26,0.0
2022,9,27,0.0
2022,9,28,0.0
2022,9,29,30.84
2022,9,30,45.88
2022,10,1,3.58
2022,10,2,7.15
2022,10,3,27.17
2022,10,4,6.5
2022,10,5,0.57
2022,10,6,0.83
2022,10,7,22.52
2022,10,8,8.76
2022,10,9,3.47
2022,10,10,5.79
2022,10,11,8.02
2022,10,12,2.3
2022,10,13,10.96
2022,10,14,14.55
2022,10,15,13.92
2022,10,16,1.08
2022,10,17,2.38
2022,10,18,10.66
2022,10,19,4.65
2022,10,20,4.96
2022,10,21,27.63
2022,10,22,1.62
2022,10,23,24.21
2022,10,24,5.82
2022,10,25,8.52
2022,10,26,9.03
2022,10,27,1.88
2022,10,28,0.03
2022,10,29,0.03
2022,10,30,0.12
2022,10,31,6.0
2022,11,1,4.76
2022,11,2,15.93
2022,11,3,11.17
2022,11,4,13.42
2022,11,5,1.09
2022,11,6,2.46
2022,11,7,4.68
2022,11,8,17.97
2022,11,9,25.89
2022,11,10,2.24
2022,11,11,6.52
2022,11,12,2.09
2022,11,13,2.25
2022,11,14,5.14
2022,11,15,9.15
2022,11,16,6.27
2022,11,17,0.87
2022,11,18,26.56
2022,11,19,18.25
2022,11,20,13.14
2022,11,21,5.8
2022,11,22,10.82
2022,11,23,6.88
2022,11,24,23.41
2022,11,25,11.57
2022,11,26,3.67
2022,11,27,1.73
2022,11,28,15.46
2022,11,29,17.46
2022,11,30,10.44
2022,12,1,25.6
2022,12,2,12.85
2022,12,3,0.27
2022,12,4,7.33
2022,12,5,3.84
2022,12,6,0.61
2022,12,7,0.36
2022,12,8,0.03
2022,12,9,30.31
2022,12,10,5.63
2022,12,11,0.55
2022,12,12,1.16
2022,12,13,1.56
2022,12,14,0.26
2022,12,15,0.76
2022,12,16,10.13
2022,12,17,6.41
2022,12,18,7.82
2022,12,19,5.76
2022,12,20,8.77
2022,12,21,16.92
2022,12,22,4.23
2022,12,23,7.22
2022,12,24,2.28
2022,12,25,2.9
2022,12,26,6.82
2022,12,27,6.3
2022,12,28,4.66
2022,12,29,7.59
2022,12,30,15.69
2022,12,31,27.59
2023,1,1,11.82
2023,1,2,0.98
2023,1,3,0.94
2023,1,4,0.64
2023,1,5,0.82
2023,1,6,5.85
2023,1,7,5.01
2023,1,8,11.25
2023,1,9,8.29
2023,1,10,2.58
2023,1,11,9.4
2023,1,12,2.71
2023,1,13,12.81
2023,1,14,9.11
2023,1,15,8.94
2023,1,16,3.11
2023,1,17,12.27
2023,1,18,9.11
2023,1,19,27.94
2023,1,20,13.31
2023,1,21,17.36
2023,1,22,36.89
2023,1,23,4.38
2023,1,24,5.45
2023,1,25,16.28
2023,1,26,15.09
2023,1,27,17.17
2023,1,28,17.85
2023,1,29,14.26
2023,1,30,2.08
2023,1,31,11.19
2023,2,1,3.67
2023,2,2,0.32
2023,2,3,0.0
2023,2,4,2.71
2023,2,5,1.53
2023,2,6,11.07
2023,2,7,14.06
2023,2,8,13.16
2023,2,9,29.22
2023,2,10,20.79
2023,2,11,18.57
2023,2,12,10.27
2023,2,13,21.39
2023,2,14,15.1
2023,2,15,21.5
2023,2,16,32.94
2023,2,17,43.64
2023,2,18,44.19
2023,2,19,39.3
2023,2,20,13.03
2023,2,21,64.84
2023,2,22,19.91
2023,2,23,5.05
2023,2,24,3.18
2023,2,25,2.87
2023,2,26,11.07
2023,2,27,18.39
2023,2,28,4.47
2023,3,1,10.7
2023,3,2,20.51
2023,3,3,1.88
2023,3,4,4.72
2023,3,5,29.17
2023,3,6,6.97
2023,3,7,0.14
2023,3,8,26.16
2023,3,9,5.27
2023,3,10,0.03
2023,3,11,0.58
2023,3,12,0.85
2023,3,13,4.86
2023,3,14,4.44
2023,3,15,2.04
2023,3,16,0.11
2023,3,17,0.0
2023,3,18,0.66
2023,3,19,2.31
2023,3,20,2.14
2023,3,21,17.17
2023,3,22,7.64
2023,3,23,1.42
2023,3,24,3.05
2023,3,25,6.45
2023,3,26,7.7
2023,3,27,5.15
2023,3,28,2.09
2023,3,29,6.42
2023,3,30,7.7
2023,3,31,15.92
2023,4,1,5.54
2023,4,2,2.39
2023,4,3,1.2
2023,4,4,0.79
2023,4,5,0.49
2023,4,6,7.88
2023,4,7,12.24
2023,4,8,27.1
2023,4,9,43.58
2023,4,10,27.83
2023,4,11,9.64
2023,4,12,10.87
2023,4,13,13.43
2023,4,14,6.44
2023,4,15,12.97
2023,4,16,8.79
2023,4,17,7.17
2023,4,18,0.17
2023,4,19,0.8
2023,4,20,1.58
2023,4,21,22.25
2023,4,22,6.82
2023,4,23,6.81
2023,4,24,4.36
2023,4,25,2.82
2023,4,26,1.48
2023,4,27,0.75
2023,4,28,21.92
2023,4,29,14.8
2023,4,30,1.32
2023,5,1,2.17
2023,5,2,9.18
2023,5,3,24.72
2023,5,4,7.63
2023,5,5,0.67
2023,5,6,1.28
2023,5,7,1.05
2023,5,8,0.13
2023,5,9,1.46
2023,5,10,3.15
2023,5,11,5.45
2023,5,12,0.81
2023,5,13,0.0
2023,5,14,0.0
2023,5,15,0.0
2023,5,16,0.0
2023,5,17,0.0
2023,5,18,0.0
2023,5,19,1.8
2023,5,20,1.31
2023,5,21,0.0
2023,5,22,0.0
2023,5,23,0.0
2023,5,24,0.0
2023,5,25,0.12
2023,5,26,0.01
2023,5,27,0.0
2023,5,28,0.0
2023,5,29,0.0
2023,5,30,0.0
2023,5,31,0.0
2023,6,1,0.0
2023,6,2,0.0
2023,6,3,0.0
2023,6,4,0.05
2023,6,5,0.03
2023,6,6,3.36
2023,6,7,2.29
2023,6,8,0.31
2023,6,9,0.0
2023,6,10,0.03
2023,6,11,2.53
2023,6,12,1.15
2023,6,13,0.04
2023,6,14,0.0
2023,6,15,0.0
2023,6,16,0.0
2023,6,17,0.0
2023,6,18,0.0
2023,6,19,0.4
2023,6,20,0.31
2023,6,21,0.0
2023,6,22,0.0
2023,6,23,0.0
2023,6,24,0.08
2023,6,25,0.77
2023,6,26,0.63
2023,6,27,0.0
2023,6,28,0.0
2023,6,29,0.0
2023,6,30,0.03
2023,7,1,0.87
2023,7,2,3.92
2023,7,3,0.61
2023,7,4,17.87
2023,7,5,5.78
2023,7,6,2.64
2023,7,7,17.27
2023,7,8,4.16
2023,7,9,0.15
2023,7,10,0.14
2023,7,11,0.01
2023,7,12,0.01
2023,7,13,0.48
2023,7,14,0.2
2023,7,15,0.0
2023,7,16,0.0
2023,7,17,0.0
2023,7,18,0.0
2023,7,19,0.0
2023,7,20,0.0
2023,7,21,0.0
2023,7,22,0.0
2023,7,23,0.01
2023,7,24,0.0
2023,7,25,0.0
2023,7,26,0.0
2023,7,27,0.0
2023,7,28,0.0
2023,7,29,0.0
2023,7,30,0.02
2023,7,31,0.01
2023,8,1,0.0
2023,8,2,0.0
2023,8,3,0.0
2023,8,4,0.0
2023,8,5,0.16
2023,8,6,0.06
2023,8,7,0.83
2023,8,8,0.12
2023,8,9,0.0
2023,8,10,0.0
2023,8,11,0.0
2023,8,12,0.15
2023,8,13,0.17
2023,8,14,0.01
2023,8,15,0.0
2023,8,16,0.0
2023,8,17,0.03
2023,8,18,0.01
2023,8,19,0.0
2023,8,20,0.02
2023,8,21,0.04
2023,8,22,0.01
2023,8,23,0.0
2023,8,24,0.0
2023,8,25,0.0
2023,8,26,0.0
2023,8,27,0.02
2023,8,28,0.01
2023,8,29,0.0
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.0
2023,9,9,0.0
2023,9,10,0.0
2023,9,11,0.0
2023,9,12,0.0
2023,9,13,0.04
2023,9,14,0.2
2023,9,15,0.28
2023,9,16,0.05
2023,9,17,0.18
2023,9,18,0.18
2023,9,19,0.0
2023,9,20,0.0
2023,9,21,0.0
2023,9,22,0.0
2023,9,23,0.0
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.0
2023,10,2,0.0
2023,10,3,0.0
2023,10,4,0.0
2023,10,5,0.0
2023,10,6,0.0
2023,10,7,0.0
2023,10,8,0.0
2023,10,9,0.0
2023,10,10,0.07
2023,10,11,0.12
2023,10,12,0.0
2023,10,13,0.6
2023,10,14,0.13
2023,10,15,0.0
2023,10,16,0.0
2023,10,17,0.0
2023,10,18,0.0
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.03
2023,10,24,0.3
2023,10,25,0.05
2023,10,26,0.02
2023,10,27,0.0
2023,10,28,0.0
2023,10,29,0.0
2023,10,30,0.0
2023,10,31,0.36
2023,11,1,0.02
2023,11,2,0.0
2023,11,3,0.8
2023,11,4,11.51
2023,11,5,4.5
2023,11,6,0.0
2023,11,7,0.0
2023,11,8,0.0
2023,11,9,2.16
2023,11,10,3.44
2023,11,11,0.36
2023,11,12,0.58
2023,11,13,0.96
2023,11,14,2.28
2023,11,15,1.78
2023,11,16,1.58
2023,11,17,1.22
2023,11,18,0.03
2023,11,19,0.01
2023,11,20,0.92
2023,11,21,0.52
2023,11,22,0.59
2023,11,23,0.51
2023,11,24,2.33
2023,11,25,2.04
2023,11,26,1.28
2023,11,27,8.64
2023,11,28,18.37
2023,11,29,3.06
2023,11,30,2.33
2023,12,1,318.68
2023,12,2,17.54
2023,12,3,8.5
2023,12,4,290.82
2023,12,5,80.13
2023,12,6,0.86
2023,12,7,16.14
2023,12,8,16.05
2023,12,9,13.9
2023,12,10,15.99
2023,12,11,3.87
2023,12,12,1.06
2023,12,13,20.46
2023,12,14,12.99
2023,12,15,14.92
2023,12,16,7.2
2023,12,17,0.14
2023,12,18,0.08
2023,12,19,0.0
2023,12,20,0.0
2023,12,21,0.31
2023,12,22,0.08
2023,12,23,0.01
2023,12,24,1.08
2023,12,25,21.41
2023,12,26,1.73
2023,12,27,0.27
2023,12,28,1.49
2023,12,29,13.13
2023,12,30,6.47
2023,12,31,1.38
2024,1,1,7.4
2024,1,2,6.4
2024,1,3,2.77
2024,1,4,1.91
2024,1,5,0.13
2024,1,6,1.48
2024,1,7,1.66
2024,1,8,30.47
2024,1,9,16.27
2024,1,10,8.28
2024,1,11,1.97
2024,1,12,0.59
2024,1,13,0.96
2024,1,14,0.81
2024,1,15,5.51
2024,1,16,27.79
2024,1,17,30.69
2024,1,18,24.41
2024,1,19,24.51
2024,1,20,2.61
2024,1,21,4.76
2024,1,22,13.43
2024,1,23,2.55
2024,1,24,2.4
2024,1,25,1.99
2024,1,26,2.51
2024,1,27,1.39
2024,1,28,1.18
2024,1,29,31.06
2024,1,30,17.36
2024,1,31,26.14
2024,2,1,14.65
2024,2,2,8.45
2024,2,3,8.64
2024,2,4,11.66
2024,2,5,68.12
2024,2,6,41.36
2024,2,7,22.35
2024,2,8,1.07
2024,2,9,6.84
2024,2,10,20.05
2024,2,11,56.23
2024,2,12,8.81
2024,2,13,7.76
2024,2,14,3.62
2024,2,15,0.32
2024,2,16,0.19
2024,2,17,10.58
2024,2,18,9.83
2024,2,19,9.1
2024,2,20,1.79
2024,2,21,13.75
2024,2,22,12.88
2024,2,23,3.16
2024,2,24,1.35
2024,2,25,2.88
2024,2,26,29.88
2024,2,27,1.38
2024,2,28,19.48
2024,2,29,11.33
2024,3,1,7.43
2024,3,2,2.63
2024,3,3,0.31
2024,3,4,3.43
2024,3,5,1.14
2024,3,6,5.21
2024,3,7,3.47
2024,3,8,13.69
2024,3,9,22.07
2024,3,10,3.55
2024,3,11,8.64
2024,3,12,10.49
2024,3,13,22.64
2024,3,14,13.48
2024,3,15,5.68
2024,3,16,4.14
2024,3,17,2.45
2024,3,18,2.4
2024,3,19,1.33
2024,3,20,0.6
2024,3,21,0.33
2024,3,22,0.21
2024,3,23,0.13
2024,3,24,0.49
2024,3,25,0.45
2024,3,26,1.19
2024,3,27,0.33
2024,3,28,1.41
2024,3,29,0.35
2024,3,30,3.21
2024,3,31,2.86
2024,4,1,1.99
2024,4,2,6.46
2024,4,3,4.05
2024,4,4,26.87
2024,4,5,81.02
2024,4,6,2.16
2024,4,7,29.89
2024,4,8,20.52
2024,4,9,17.34
2024,4,10,2.96
2024,4,11,1.54
2024,4,12,2.0
2024,4,13,3.12
2024,4,14,10.73
2024,4,15,7.81
2024,4,16,2.22
2024,4,17,1.76
2024,4,18,3.95
2024,4,19,0.55
2024,4,20,13.25
2024,4,21,7.66
2024,4,22,2.46
2024,4,23,4.46
2024,4,24,5.37
2024,4,25,9.53
2024,4,26,4.08
2024,4,27,1.59
2024,4,28,0.31
2024,4,29,0.18
2024,4,30,0.19
2024,5,1,0.04
2024,5,2,0.7
2024,5,3,0.06
2024,5,4,0.48
2024,5,5,0.16
2024,5,6,0.0
2024,5,7,0.06
2024,5,8,3.05
2024,5,9,1.57
2024,5,10,0.47
2024,5,11,0.18
2024,5,12,0.0
2024,5,13,0.0
2024,5,14,0.0
2024,5,15,0.0
2024,5,16,0.01
2024,5,17,0.05
2024,5,18,0.01
2024,5,19,0.03
2024,5,20,0.01
2024,5,21,0.0
2024,5,22,0.0
2024,5,23,0.27
2024,5,24,2.04
2024,5,25,1.08
2024,5,26,0.01
2024,5,27,0.03
2024,5,28,0.01
2024,5,29,0.13
2024,5,30,0.12
2024,5,31,0.03
2024,6,1,0.35
2024,6,2,4.29
2024,6,3,5.74
2024,6,4,0.93
2024,6,5,0.03
2024,6,6,0.15
2024,6,7,0.74
2024,6,8,3.76
2024,6,9,3.01
2024,6,10,0.21
2024,6,11,0.17
2024,6,12,3.05
2024,6,13,2.4
2024,6,14,6.08
2024,6,15,12.16
2024,6,16,0.98
2024,6,17,0.45
2024,6,18,0.02
2024,6,19,0.0
2024,6,20,0.0
2024,6,21,0.0
2024,6,22,0.0
2024,6,23,0.29
2024,6,24,0.24
2024,6,25,3.76
2024,6,26,0.92
2024,6,27,6.58
2024,6,28,13.3
2024,6,29,1.24
2024,6,30,0.4
2024,7,1,1.01
2024,7,2,14.55
2024,7,3,5.48
2024,7,4,2.41
2024,7,5,0.02
2024,7,6,0.5
2024,7,7,0.52
2024,7,8,0.0
2024,7,9,0.0
2024,7,10,0.0
2024,7,11,0.0
2024,7,12,0.0
2024,7,13,0.0
2024,7,14,0.0
2024,7,15,0.0
2024,7,16,0.0
2024,7,17,0.0
2024,7,18,0.0
2024,7,19,0.0
2024,7,20,0.0
2024,7,21,0.0
2024,7,22,0.0
2024,7,23,0.07
2024,7,24,0.01
2024,7,25,0.0
2024,7,26,0.0
2024,7,27,0.0
2024,7,28,0.0
2024,7,29,0.0
2024,7,30,0.1
2024,7,31,1.07
2024,8,1,1.66
2024,8,2,0.79
2024,8,3,0.06
2024,8,4,0.0
2024,8,5,0.0
2024,8,6,0.0
2024,8,7,0.03
2024,8,8,0.03
2024,8,9,0.0
2024,8,10,0.01
2024,8,11,0.01
2024,8,12,0.0
2024,8,13,0.0
2024,8,14,0.0
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.0
2024,8,25,0.0
2024,8,26,0.0
2024,8,27,0.0
2024,8,28,0.0
2024,8,29,0.0
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.0
2024,9,2,0.0
2024,9,3,0.0
2024,9,4,13.43
2024,9,5,7.71
2024,9,6,0.75
2024,9,7,0.03
2024,9,8,0.01
2024,9,9,0.03
2024,9,10,0.02
2024,9,11,0.15
2024,9,12,0.12
2024,9,13,0.02
2024,9,14,0.27
2024,9,15,0.16
2024,9,16,0.0
2024,9,17,0.0
2024,9,18,0.0
2024,9,19,0.0
2024,9,20,0.0
2024,9,21,0.0
2024,9,22,0.44
2024,9,23,11.37
2024,9,24,5.18
2024,9,25,3.15
2024,9,26,1.34
2024,9,27,0.61
2024,9,28,0.0
2024,9,29,0.0
2024,9,30,0.0
2024,10,1,1.3
2024,10,2,1.31
2024,10,3,0.24
2024,10,4,0.11
2024,10,5,0.52
2024,10,6,0.2
2024,10,7,0.02
2024,10,8,0.43
2024,10,9,0.28
2024,10,10,0.04
2024,10,11,0.0
2024,10,12,0.0
2024,10,13,0.0
2024,10,14,0.98
2024,10,15,0.99
2024,10,16,0.0
2024,10,17,0.0
2024,10,18,0.0
2024,10,19,3.15
2024,10,20,2.93
2024,10,21,1.85
2024,10,22,2.42
2024,10,23,0.66
2024,10,24,0.41
2024,10,25,0.18
2024,10,26,0.0
2024,10,27,0.12
2024,10,28,0.01
2024,10,29,0.0
2024,10,30,0.01
2024,10,31,7.79
2024,11,1,22.94
2024,11,2,17.21
2024,11,3,14.34
2024,11,4,2.54
2024,11,5,1.18
2024,11,6,0.36
2024,11,7,0.01
2024,11,8,0.29
2024,11,9,1.85
2024,11,10,1.0
2024,11,11,0.13
2024,11,12,5.44
2024,11,13,3.96
2024,11,14,0.47
2024,11,15,7.51
2024,11,16,2.57
2024,11,17,8.79
2024,11,18,1.89
2024,11,19,3.55
2024,11,20,3.61
2024,11,21,5.65
2024,11,22,11.01
2024,11,23,4.56
2024,11,24,4.64
2024,11,25,0.96
2024,11,26,11.65
2024,11,27,20.82
2024,11,28,2.89
2024,11,29,18.42
2024,11,30,19.58
2024,12,1,4.94
2024,12,2,8.53
2024,12,3,13.42
2024,12,4,3.91
2024,12,5,5.66
2024,12,6,16.99
2024,12,7,2.42
2024,12,8,8.78
2024,12,9,7.61
2024,12,10,50.13
2024,12,11,21.73
2024,12,12,33.76
2024,12,13,6.88
2024,12,14,29.76
2024,12,15,31.11
2024,12,16,4.61
2024,12,17,12.42
2024,12,18,12.08
2024,12,19,0.9
2024,12,20,0.27
2024,12,21,17.84
2024,12,22,5.95
2024,12,23,15.67
2024,12,24,45.19
2024,12,25,21.63
2024,12,26,3.9
2024,12,27,0.16
2024,12,28,19.23
2024,12,29,1.74
2024,12,30,8.14
2024,12,31,6.02
