-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.2501   longitude 111.8083 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 234.21 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,11,14,6.7
2022,11,15,8.99
2022,11,16,3.5
2022,11,17,1.05
2022,11,18,12.69
2022,11,19,17.51
2022,11,20,8.81
2022,11,21,5.16
2022,11,22,7.48
2022,11,23,4.57
2022,11,24,15.83
2022,11,25,7.26
2022,11,26,2.78
2022,11,27,1.51
2022,11,28,9.64
2022,11,29,13.77
2022,11,30,5.89
2022,12,1,19.71
2022,12,2,11.18
2022,12,3,0.58
2022,12,4,6.8
2022,12,5,2.83
2022,12,6,0.39
2022,12,7,0.08
2022,12,8,0.0
2022,12,9,22.1
2022,12,10,1.78
2022,12,11,1.08
2022,12,12,11.46
2022,12,13,4.62
2022,12,14,0.13
2022,12,15,0.86
2022,12,16,13.39
2022,12,17,6.82
2022,12,18,4.6
2022,12,19,3.18
2022,12,20,6.69
2022,12,21,11.31
2022,12,22,4.88
2022,12,23,6.35
2022,12,24,1.33
2022,12,25,2.51
2022,12,26,10.29
2022,12,27,19.96
2022,12,28,9.31
2022,12,29,5.92
2022,12,30,46.74
2022,12,31,62.23
2023,1,1,17.55
2023,1,2,3.74
2023,1,3,3.39
2023,1,4,1.82
2023,1,5,3.49
2023,1,6,21.19
2023,1,7,4.45
2023,1,8,8.22
2023,1,9,5.47
2023,1,10,2.34
2023,1,11,7.85
2023,1,12,0.9
2023,1,13,12.68
2023,1,14,3.91
2023,1,15,9.91
2023,1,16,4.43
2023,1,17,18.52
2023,1,18,11.38
2023,1,19,22.12
2023,1,20,9.37
2023,1,21,15.89
2023,1,22,20.83
2023,1,23,5.86
2023,1,24,16.95
2023,1,25,15.14
2023,1,26,10.95
2023,1,27,10.77
2023,1,28,16.19
2023,1,29,9.43
2023,1,30,1.62
2023,1,31,7.82
2023,2,1,2.91
2023,2,2,0.16
2023,2,3,0.0
2023,2,4,4.19
2023,2,5,2.52
2023,2,6,6.98
2023,2,7,10.7
2023,2,8,15.29
2023,2,9,18.91
2023,2,10,15.45
2023,2,11,28.98
2023,2,12,5.92
2023,2,13,17.12
2023,2,14,9.68
2023,2,15,16.52
2023,2,16,24.39
2023,2,17,36.39
2023,2,18,33.9
2023,2,19,30.78
2023,2,20,21.92
2023,2,21,43.68
2023,2,22,35.72
2023,2,23,10.74
2023,2,24,9.82
2023,2,25,4.74
2023,2,26,10.93
2023,2,27,28.81
2023,2,28,5.73
2023,3,1,12.55
2023,3,2,24.53
2023,3,3,2.01
2023,3,4,7.37
2023,3,5,22.96
2023,3,6,4.52
2023,3,7,0.02
2023,3,8,19.47
2023,3,9,3.46
2023,3,10,0.0
2023,3,11,3.38
2023,3,12,0.89
2023,3,13,2.79
2023,3,14,5.82
2023,3,15,8.96
2023,3,16,0.01
2023,3,17,0.0
2023,3,18,0.43
2023,3,19,1.35
2023,3,20,2.33
2023,3,21,14.62
2023,3,22,3.62
2023,3,23,0.48
2023,3,24,2.1
2023,3,25,4.85
2023,3,26,19.15
2023,3,27,8.66
2023,3,28,1.16
2023,3,29,2.96
2023,3,30,6.54
2023,3,31,9.13
2023,4,1,7.48
2023,4,2,1.46
2023,4,3,0.32
2023,4,4,0.4
2023,4,5,0.16
2023,4,6,5.04
2023,4,7,9.01
2023,4,8,27.91
2023,4,9,19.77
2023,4,10,27.07
2023,4,11,7.51
2023,4,12,10.44
2023,4,13,9.65
2023,4,14,5.25
2023,4,15,11.46
2023,4,16,3.44
2023,4,17,4.81
2023,4,18,0.11
2023,4,19,0.17
2023,4,20,4.44
2023,4,21,19.79
2023,4,22,6.51
2023,4,23,4.84
2023,4,24,5.73
2023,4,25,6.44
2023,4,26,2.67
2023,4,27,0.81
2023,4,28,14.87
2023,4,29,16.7
2023,4,30,2.03
2023,5,1,3.77
2023,5,2,16.97
2023,5,3,20.89
2023,5,4,7.7
2023,5,5,1.39
2023,5,6,3.92
2023,5,7,0.53
2023,5,8,0.07
2023,5,9,0.21
2023,5,10,2.21
2023,5,11,11.56
2023,5,12,1.7
2023,5,13,0.0
2023,5,14,0.0
2023,5,15,0.0
2023,5,16,0.0
2023,5,17,0.0
2023,5,18,0.0
2023,5,19,1.31
2023,5,20,0.29
2023,5,21,0.0
2023,5,22,0.0
2023,5,23,0.0
2023,5,24,0.0
2023,5,25,1.11
2023,5,26,0.07
2023,5,27,0.0
2023,5,28,0.0
2023,5,29,0.07
2023,5,30,0.03
2023,5,31,0.0
2023,6,1,0.0
2023,6,2,0.0
2023,6,3,0.0
2023,6,4,0.29
2023,6,5,0.28
2023,6,6,17.1
2023,6,7,3.61
2023,6,8,0.31
2023,6,9,0.0
2023,6,10,0.01
2023,6,11,12.51
2023,6,12,3.76
