-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.0667   longitude 113.5 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 35.78 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,9,28,0.01
2022,9,29,7.66
2022,9,30,28.49
2022,10,1,9.66
2022,10,2,3.46
2022,10,3,29.61
2022,10,4,6.97
2022,10,5,1.65
2022,10,6,2.58
2022,10,7,6.4
2022,10,8,7.98
2022,10,9,4.19
2022,10,10,2.11
2022,10,11,2.74
2022,10,12,1.9
2022,10,13,3.69
2022,10,14,11.04
2022,10,15,17.5
2022,10,16,2.76
2022,10,17,5.58
2022,10,18,18.89
2022,10,19,7.05
2022,10,20,2.9
2022,10,21,32.07
2022,10,22,2.31
2022,10,23,7.49
2022,10,24,6.71
2022,10,25,6.0
2022,10,26,22.71
2022,10,27,14.36
2022,10,28,0.83
2022,10,29,0.18
2022,10,30,0.47
2022,10,31,3.4
2022,11,1,5.4
2022,11,2,9.5
2022,11,3,8.78
2022,11,4,5.94
2022,11,5,0.97
2022,11,6,6.08
2022,11,7,14.39
2022,11,8,15.08
2022,11,9,21.77
2022,11,10,4.62
2022,11,11,3.55
2022,11,12,1.83
2022,11,13,3.62
2022,11,14,5.71
2022,11,15,6.89
2022,11,16,7.04
2022,11,17,3.32
2022,11,18,26.5
2022,11,19,20.23
2022,11,20,10.02
2022,11,21,9.49
2022,11,22,9.9
2022,11,23,9.65
2022,11,24,25.47
2022,11,25,10.75
2022,11,26,5.06
2022,11,27,5.83
2022,11,28,12.18
2022,11,29,12.57
2022,11,30,26.85
2022,12,1,7.71
2022,12,2,6.79
2022,12,3,1.23
2022,12,4,5.35
2022,12,5,3.51
2022,12,6,1.81
2022,12,7,2.22
2022,12,8,0.54
2022,12,9,23.49
2022,12,10,17.03
2022,12,11,3.85
2022,12,12,1.16
2022,12,13,1.2
2022,12,14,0.66
2022,12,15,0.88
2022,12,16,12.55
2022,12,17,3.85
2022,12,18,7.71
2022,12,19,7.0
2022,12,20,5.7
2022,12,21,13.3
2022,12,22,5.06
2022,12,23,5.15
2022,12,24,3.32
2022,12,25,5.33
2022,12,26,5.58
2022,12,27,7.18
2022,12,28,3.99
2022,12,29,14.36
2022,12,30,16.69
2022,12,31,19.32
2023,1,1,22.14
2023,1,2,1.09
2023,1,3,0.86
2023,1,4,0.84
2023,1,5,2.59
2023,1,6,2.2
2023,1,7,2.13
2023,1,8,11.07
2023,1,9,9.21
2023,1,10,3.62
2023,1,11,5.43
2023,1,12,4.42
2023,1,13,4.48
2023,1,14,8.25
2023,1,15,7.86
2023,1,16,4.12
2023,1,17,6.76
2023,1,18,12.34
2023,1,19,13.44
2023,1,20,8.92
2023,1,21,8.54
2023,1,22,34.27
2023,1,23,1.25
2023,1,24,4.4
2023,1,25,9.93
2023,1,26,19.64
2023,1,27,8.14
2023,1,28,13.63
2023,1,29,11.04
2023,1,30,3.26
2023,1,31,8.6
2023,2,1,8.79
2023,2,2,1.85
2023,2,3,0.63
2023,2,4,3.39
2023,2,5,5.61
2023,2,6,11.68
2023,2,7,16.08
2023,2,8,7.96
2023,2,9,20.22
2023,2,10,14.81
2023,2,11,7.1
2023,2,12,11.57
2023,2,13,9.88
2023,2,14,20.75
2023,2,15,15.97
2023,2,16,45.89
2023,2,17,19.7
2023,2,18,19.78
2023,2,19,41.99
2023,2,20,11.79
2023,2,21,36.16
2023,2,22,27.47
2023,2,23,4.87
2023,2,24,3.97
2023,2,25,5.01
2023,2,26,7.14
2023,2,27,13.25
2023,2,28,3.2
2023,3,1,10.58
2023,3,2,19.75
2023,3,3,5.22
2023,3,4,4.36
2023,3,5,24.69
2023,3,6,14.35
2023,3,7,1.85
2023,3,8,11.22
2023,3,9,5.97
2023,3,10,0.47
2023,3,11,0.64
2023,3,12,4.73
2023,3,13,12.53
2023,3,14,15.58
2023,3,15,0.89
2023,3,16,0.74
2023,3,17,0.16
2023,3,18,0.15
2023,3,19,1.09
2023,3,20,7.0
2023,3,21,8.48
2023,3,22,7.12
2023,3,23,6.33
2023,3,24,1.11
2023,3,25,4.55
2023,3,26,3.21
2023,3,27,4.17
2023,3,28,5.9
2023,3,29,11.3
2023,3,30,8.06
2023,3,31,12.9
2023,4,1,4.6
2023,4,2,5.82
2023,4,3,2.15
2023,4,4,2.76
2023,4,5,0.4
2023,4,6,9.77
2023,4,7,16.5
2023,4,8,5.89
2023,4,9,42.03
2023,4,10,9.13
2023,4,11,8.41
2023,4,12,9.45
2023,4,13,9.75
2023,4,14,7.64
2023,4,15,15.88
2023,4,16,17.9
2023,4,17,4.54
2023,4,18,0.59
2023,4,19,2.27
2023,4,20,1.7
2023,4,21,10.37
2023,4,22,5.83
2023,4,23,2.35
2023,4,24,1.87
2023,4,25,0.89
2023,4,26,1.39
2023,4,27,2.29
2023,4,28,9.99
2023,4,29,5.92
2023,4,30,2.96
2023,5,1,2.48
2023,5,2,4.62
2023,5,3,12.8
2023,5,4,1.12
2023,5,5,2.29
2023,5,6,2.95
2023,5,7,1.73
2023,5,8,0.18
2023,5,9,9.18
2023,5,10,4.58
2023,5,11,6.97
2023,5,12,1.73
2023,5,13,0.08
2023,5,14,0.0
2023,5,15,0.0
2023,5,16,0.05
2023,5,17,0.27
2023,5,18,0.59
2023,5,19,1.49
2023,5,20,2.38
2023,5,21,0.12
2023,5,22,0.0
2023,5,23,0.0
2023,5,24,0.0
2023,5,25,0.01
2023,5,26,0.0
2023,5,27,0.0
2023,5,28,0.0
2023,5,29,0.02
2023,5,30,0.0
2023,5,31,0.01
2023,6,1,0.0
2023,6,2,0.0
2023,6,3,0.0
2023,6,4,0.0
2023,6,5,0.29
2023,6,6,1.79
2023,6,7,1.1
2023,6,8,0.34
2023,6,9,0.05
2023,6,10,0.03
2023,6,11,1.7
2023,6,12,4.58
2023,6,13,0.41
2023,6,14,0.12
2023,6,15,0.03
2023,6,16,0.0
2023,6,17,0.0
2023,6,18,0.0
2023,6,19,0.0
2023,6,20,0.0
2023,6,21,0.0
2023,6,22,0.0
2023,6,23,0.0
2023,6,24,0.0
2023,6,25,0.86
2023,6,26,2.38
2023,6,27,0.19
2023,6,28,0.08
2023,6,29,0.04
2023,6,30,0.2
2023,7,1,3.25
2023,7,2,1.93
2023,7,3,1.96
2023,7,4,7.01
2023,7,5,8.18
2023,7,6,1.88
2023,7,7,34.0
2023,7,8,11.13
2023,7,9,0.13
2023,7,10,0.01
2023,7,11,0.0
2023,7,12,0.0
2023,7,13,0.87
2023,7,14,0.34
2023,7,15,0.02
2023,7,16,0.0
2023,7,17,0.0
2023,7,18,0.0
2023,7,19,0.0
2023,7,20,0.0
2023,7,21,0.0
2023,7,22,0.0
2023,7,23,0.0
2023,7,24,0.0
2023,7,25,0.01
2023,7,26,0.0
2023,7,27,0.0
2023,7,28,0.0
2023,7,29,0.0
2023,7,30,0.04
2023,7,31,0.08
2023,8,1,0.0
2023,8,2,0.0
2023,8,3,0.0
2023,8,4,0.01
2023,8,5,0.03
2023,8,6,0.08
2023,8,7,0.01
2023,8,8,0.0
2023,8,9,0.0
2023,8,10,0.0
2023,8,11,0.0
2023,8,12,0.29
2023,8,13,0.31
2023,8,14,0.13
2023,8,15,0.01
2023,8,16,0.06
2023,8,17,0.13
2023,8,18,0.11
2023,8,19,0.02
2023,8,20,0.03
2023,8,21,0.33
2023,8,22,0.09
2023,8,23,0.02
2023,8,24,0.0
2023,8,25,0.0
2023,8,26,0.0
2023,8,27,0.08
2023,8,28,0.06
2023,8,29,0.0
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.0
2023,9,9,0.0
2023,9,10,0.0
2023,9,11,0.0
2023,9,12,0.01
2023,9,13,0.15
2023,9,14,0.08
2023,9,15,0.0
2023,9,16,0.01
2023,9,17,0.44
2023,9,18,0.89
2023,9,19,0.0
2023,9,20,0.0
2023,9,21,0.0
2023,9,22,0.0
2023,9,23,0.0
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.0
2023,10,2,0.0
2023,10,3,0.0
2023,10,4,0.0
2023,10,5,0.0
2023,10,6,0.0
2023,10,7,0.0
2023,10,8,0.0
2023,10,9,0.0
2023,10,10,0.0
2023,10,11,0.0
2023,10,12,0.0
2023,10,13,0.0
2023,10,14,0.0
2023,10,15,0.0
2023,10,16,0.0
2023,10,17,0.0
2023,10,18,0.0
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.04
2023,10,24,0.23
2023,10,25,0.01
2023,10,26,0.01
2023,10,27,0.0
2023,10,28,0.0
2023,10,29,0.0
2023,10,30,0.0
2023,10,31,0.0
2023,11,1,0.0
2023,11,2,0.14
2023,11,3,1.28
2023,11,4,9.39
2023,11,5,1.59
2023,11,6,0.08
2023,11,7,0.04
2023,11,8,0.03
2023,11,9,1.53
2023,11,10,3.0
2023,11,11,0.21
2023,11,12,0.22
2023,11,13,0.4
2023,11,14,1.52
2023,11,15,1.21
2023,11,16,2.8
2023,11,17,4.63
2023,11,18,0.12
2023,11,19,0.01
2023,11,20,0.0
2023,11,21,0.0
2023,11,22,0.4
2023,11,23,1.03
2023,11,24,1.81
2023,11,25,4.09
2023,11,26,6.57
2023,11,27,16.58
2023,11,28,33.66
2023,11,29,8.66
2023,11,30,10.91
2023,12,1,107.19
2023,12,2,33.6
2023,12,3,13.09
2023,12,4,113.26
2023,12,5,58.57
2023,12,6,5.96
2023,12,7,16.03
2023,12,8,7.04
2023,12,9,2.24
2023,12,10,28.15
2023,12,11,6.1
2023,12,12,1.54
2023,12,13,6.38
2023,12,14,8.03
2023,12,15,7.17
2023,12,16,7.24
2023,12,17,8.97
2023,12,18,0.19
2023,12,19,0.09
2023,12,20,0.04
2023,12,21,1.77
2023,12,22,1.08
2023,12,23,0.34
2023,12,24,0.37
2023,12,25,17.47
2023,12,26,4.4
2023,12,27,8.39
2023,12,28,0.5
2023,12,29,4.43
2023,12,30,5.51
2023,12,31,9.45
2024,1,1,5.24
2024,1,2,1.3
2024,1,3,2.05
2024,1,4,2.23
2024,1,5,0.8
2024,1,6,3.97
2024,1,7,5.8
2024,1,8,21.54
2024,1,9,9.87
2024,1,10,8.8
2024,1,11,1.1
2024,1,12,1.14
2024,1,13,0.87
2024,1,14,1.38
2024,1,15,3.09
2024,1,16,21.91
2024,1,17,14.6
2024,1,18,25.29
2024,1,19,28.74
2024,1,20,3.66
2024,1,21,3.43
2024,1,22,7.53
2024,1,23,4.22
2024,1,24,2.26
2024,1,25,2.16
2024,1,26,4.14
2024,1,27,2.86
2024,1,28,4.34
2024,1,29,15.47
2024,1,30,6.45
2024,1,31,25.44
2024,2,1,12.27
2024,2,2,11.58
2024,2,3,10.78
2024,2,4,8.9
2024,2,5,34.28
2024,2,6,67.36
2024,2,7,20.25
2024,2,8,13.18
2024,2,9,10.12
2024,2,10,11.35
2024,2,11,37.21
2024,2,12,13.02
2024,2,13,15.25
2024,2,14,3.27
2024,2,15,0.19
2024,2,16,0.22
2024,2,17,7.01
2024,2,18,5.96
2024,2,19,4.93
2024,2,20,2.24
2024,2,21,4.81
2024,2,22,10.44
2024,2,23,2.17
2024,2,24,1.09
2024,2,25,5.0
2024,2,26,16.18
2024,2,27,1.73
2024,2,28,15.28
2024,2,29,4.25
2024,3,1,6.43
2024,3,2,7.17
2024,3,3,0.55
2024,3,4,4.93
2024,3,5,2.93
2024,3,6,4.84
2024,3,7,4.33
2024,3,8,12.33
2024,3,9,13.18
2024,3,10,4.22
2024,3,11,7.43
2024,3,12,16.89
2024,3,13,14.87
2024,3,14,17.38
2024,3,15,5.45
2024,3,16,7.95
2024,3,17,10.87
2024,3,18,2.33
2024,3,19,0.57
2024,3,20,0.77
2024,3,21,2.29
2024,3,22,0.62
2024,3,23,0.52
2024,3,24,0.24
2024,3,25,0.49
2024,3,26,0.31
2024,3,27,0.09
2024,3,28,2.37
2024,3,29,1.86
2024,3,30,2.54
2024,3,31,2.95
2024,4,1,6.0
2024,4,2,8.0
2024,4,3,16.27
2024,4,4,10.69
2024,4,5,36.41
2024,4,6,12.92
2024,4,7,20.26
2024,4,8,10.9
2024,4,9,11.17
2024,4,10,9.78
2024,4,11,4.1
2024,4,12,2.83
2024,4,13,2.44
2024,4,14,3.54
2024,4,15,2.96
2024,4,16,1.41
2024,4,17,7.14
2024,4,18,4.64
2024,4,19,1.2
2024,4,20,8.5
2024,4,21,7.94
2024,4,22,2.39
2024,4,23,7.22
2024,4,24,4.12
2024,4,25,11.81
2024,4,26,5.75
2024,4,27,0.54
2024,4,28,0.32
2024,4,29,0.32
2024,4,30,0.59
2024,5,1,0.27
2024,5,2,0.26
2024,5,3,0.19
2024,5,4,0.2
2024,5,5,0.53
2024,5,6,0.03
2024,5,7,0.41
2024,5,8,2.75
2024,5,9,5.91
2024,5,10,1.3
2024,5,11,0.61
2024,5,12,0.02
2024,5,13,0.0
2024,5,14,0.0
2024,5,15,0.0
2024,5,16,0.02
2024,5,17,0.38
2024,5,18,0.13
2024,5,19,0.17
2024,5,20,0.3
2024,5,21,0.06
2024,5,22,0.04
2024,5,23,0.08
2024,5,24,2.25
2024,5,25,4.44
2024,5,26,0.26
2024,5,27,0.21
2024,5,28,0.02
2024,5,29,0.24
2024,5,30,0.13
2024,5,31,0.07
2024,6,1,0.38
2024,6,2,0.47
2024,6,3,2.66
2024,6,4,0.35
2024,6,5,0.34
2024,6,6,0.62
2024,6,7,2.62
2024,6,8,2.49
2024,6,9,2.75
2024,6,10,0.6
2024,6,11,0.76
2024,6,12,1.63
2024,6,13,1.82
2024,6,14,3.95
2024,6,15,4.68
2024,6,16,0.57
2024,6,17,0.7
2024,6,18,0.07
2024,6,19,0.0
2024,6,20,0.02
2024,6,21,0.05
2024,6,22,0.01
2024,6,23,0.77
2024,6,24,1.39
2024,6,25,1.13
2024,6,26,0.66
2024,6,27,1.87
2024,6,28,5.34
2024,6,29,0.89
2024,6,30,0.41
2024,7,1,0.16
2024,7,2,6.3
2024,7,3,10.2
2024,7,4,2.23
2024,7,5,0.2
2024,7,6,0.51
2024,7,7,0.44
2024,7,8,0.03
2024,7,9,0.01
2024,7,10,0.0
2024,7,11,0.0
2024,7,12,0.0
2024,7,13,0.0
2024,7,14,0.0
2024,7,15,0.0
2024,7,16,0.0
2024,7,17,0.0
2024,7,18,0.01
2024,7,19,0.02
2024,7,20,0.02
2024,7,21,0.0
2024,7,22,0.0
2024,7,23,0.0
2024,7,24,0.0
2024,7,25,0.0
2024,7,26,0.0
2024,7,27,0.0
2024,7,28,0.01
2024,7,29,0.02
2024,7,30,0.52
2024,7,31,0.99
2024,8,1,1.21
2024,8,2,0.57
2024,8,3,0.04
2024,8,4,0.06
2024,8,5,0.0
2024,8,6,0.0
2024,8,7,0.01
2024,8,8,0.07
2024,8,9,0.01
2024,8,10,0.0
2024,8,11,0.0
2024,8,12,0.0
2024,8,13,0.0
2024,8,14,0.0
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.01
2024,8,25,0.02
2024,8,26,0.01
2024,8,27,0.0
2024,8,28,0.0
2024,8,29,0.0
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.0
2024,9,2,0.0
2024,9,3,0.01
2024,9,4,0.02
2024,9,5,0.08
2024,9,6,0.01
2024,9,7,0.09
2024,9,8,0.23
2024,9,9,0.0
2024,9,10,0.01
2024,9,11,0.0
2024,9,12,0.08
2024,9,13,0.02
2024,9,14,0.0
2024,9,15,0.01
2024,9,16,0.03
2024,9,17,0.01
2024,9,18,0.0
2024,9,19,0.01
2024,9,20,0.0
2024,9,21,0.0
2024,9,22,0.02
2024,9,23,1.96
2024,9,24,3.27
2024,9,25,2.7
2024,9,26,2.58
2024,9,27,1.74
2024,9,28,0.22
2024,9,29,0.01
2024,9,30,0.04
2024,10,1,0.03
2024,10,2,0.01
2024,10,3,0.0
2024,10,4,0.02
2024,10,5,0.03
2024,10,6,0.02
2024,10,7,0.11
2024,10,8,0.04
2024,10,9,0.0
2024,10,10,0.0
2024,10,11,0.0
2024,10,12,0.0
2024,10,13,0.0
2024,10,14,0.01
2024,10,15,0.0
2024,10,16,0.0
2024,10,17,0.0
2024,10,18,0.02
2024,10,19,1.13
2024,10,20,3.32
2024,10,21,2.85
2024,10,22,5.86
2024,10,23,2.29
2024,10,24,0.51
2024,10,25,0.27
2024,10,26,0.17
2024,10,27,0.07
2024,10,28,0.14
2024,10,29,0.31
2024,10,30,0.38
2024,10,31,8.1
2024,11,1,15.5
2024,11,2,9.16
2024,11,3,19.5
2024,11,4,6.45
2024,11,5,0.77
2024,11,6,0.13
2024,11,7,0.17
2024,11,8,0.63
2024,11,9,2.28
2024,11,10,1.85
2024,11,11,0.11
2024,11,12,3.66
2024,11,13,2.6
2024,11,14,0.34
2024,11,15,4.06
2024,11,16,0.94
2024,11,17,4.68
2024,11,18,0.82
2024,11,19,2.14
2024,11,20,2.95
2024,11,21,1.51
2024,11,22,4.22
2024,11,23,5.25
2024,11,24,6.05
2024,11,25,2.67
2024,11,26,5.04
2024,11,27,31.95
2024,11,28,5.94
2024,11,29,14.54
2024,11,30,20.97
2024,12,1,8.53
2024,12,2,14.42
2024,12,3,4.8
2024,12,4,5.11
2024,12,5,12.36
2024,12,6,23.45
2024,12,7,3.97
2024,12,8,8.99
2024,12,9,15.92
2024,12,10,38.82
2024,12,11,27.45
2024,12,12,36.54
2024,12,13,7.3
2024,12,14,15.33
2024,12,15,18.73
2024,12,16,9.03
2024,12,17,3.8
2024,12,18,13.3
2024,12,19,1.14
2024,12,20,0.7
2024,12,21,10.25
2024,12,22,10.48
2024,12,23,7.47
2024,12,24,26.25
2024,12,25,17.0
2024,12,26,20.89
2024,12,27,2.88
2024,12,28,13.89
2024,12,29,2.63
2024,12,30,4.82
2024,12,31,4.46
