-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.6299   longitude 111.5171 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 222.2 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,12,25,2.94
2022,12,26,11.14
2022,12,27,29.85
2022,12,28,11.23
2022,12,29,6.59
2022,12,30,63.87
2022,12,31,81.92
2023,1,1,17.67
2023,1,2,5.54
2023,1,3,4.35
2023,1,4,2.89
2023,1,5,4.47
2023,1,6,28.71
2023,1,7,4.11
2023,1,8,6.45
2023,1,9,3.91
2023,1,10,2.66
2023,1,11,5.65
2023,1,12,0.95
2023,1,13,8.77
2023,1,14,3.52
2023,1,15,9.24
2023,1,16,6.08
2023,1,17,20.73
2023,1,18,13.99
2023,1,19,18.95
2023,1,20,6.49
2023,1,21,10.14
2023,1,22,16.74
2023,1,23,4.74
2023,1,24,21.9
2023,1,25,12.94
2023,1,26,10.77
2023,1,27,7.09
2023,1,28,15.5
2023,1,29,6.31
2023,1,30,1.37
2023,1,31,6.42
2023,2,1,2.65
2023,2,2,0.13
2023,2,3,0.0
2023,2,4,5.04
2023,2,5,3.36
2023,2,6,5.24
2023,2,7,9.69
2023,2,8,14.36
2023,2,9,13.98
2023,2,10,13.76
2023,2,11,29.67
2023,2,12,4.63
2023,2,13,12.74
2023,2,14,8.26
2023,2,15,13.28
2023,2,16,18.59
2023,2,17,30.28
2023,2,18,25.28
2023,2,19,28.11
2023,2,20,24.68
2023,2,21,30.04
2023,2,22,43.69
2023,2,23,16.47
2023,2,24,11.0
2023,2,25,5.72
2023,2,26,11.2
2023,2,27,33.4
2023,2,28,5.33
2023,3,1,13.89
2023,3,2,29.74
2023,3,3,1.85
2023,3,4,8.94
2023,3,5,19.2
2023,3,6,3.24
2023,3,7,0.12
2023,3,8,14.23
2023,3,9,2.35
2023,3,10,0.0
2023,3,11,4.63
2023,3,12,1.17
2023,3,13,1.83
2023,3,14,7.51
2023,3,15,11.51
2023,3,16,0.05
2023,3,17,0.06
2023,3,18,0.18
2023,3,19,0.9
2023,3,20,2.44
2023,3,21,12.21
2023,3,22,2.31
2023,3,23,0.49
2023,3,24,1.58
2023,3,25,3.58
2023,3,26,24.54
2023,3,27,9.79
2023,3,28,1.4
2023,3,29,2.38
2023,3,30,5.19
2023,3,31,7.39
2023,4,1,5.99
2023,4,2,1.12
2023,4,3,0.21
2023,4,4,0.27
2023,4,5,0.06
2023,4,6,3.73
2023,4,7,6.59
2023,4,8,20.65
2023,4,9,15.44
2023,4,10,20.35
2023,4,11,5.31
2023,4,12,10.16
2023,4,13,7.57
2023,4,14,3.96
2023,4,15,9.73
2023,4,16,2.86
2023,4,17,3.67
2023,4,18,0.13
2023,4,19,0.18
2023,4,20,6.23
2023,4,21,16.21
2023,4,22,5.87
2023,4,23,3.5
2023,4,24,5.74
2023,4,25,8.3
2023,4,26,3.58
2023,4,27,2.38
2023,4,28,12.87
2023,4,29,14.04
2023,4,30,2.99
2023,5,1,4.27
2023,5,2,19.62
2023,5,3,18.21
2023,5,4,6.92
2023,5,5,3.27
2023,5,6,4.85
2023,5,7,0.76
2023,5,8,0.11
2023,5,9,0.17
2023,5,10,2.2
2023,5,11,14.27
2023,5,12,2.76
2023,5,13,0.01
2023,5,14,0.0
2023,5,15,0.0
2023,5,16,0.0
2023,5,17,0.0
2023,5,18,0.0
2023,5,19,1.71
2023,5,20,0.58
2023,5,21,0.0
2023,5,22,0.0
2023,5,23,0.0
2023,5,24,0.0
2023,5,25,1.67
2023,5,26,0.1
2023,5,27,0.0
2023,5,28,0.0
2023,5,29,0.1
2023,5,30,0.07
2023,5,31,0.0
2023,6,1,0.0
2023,6,2,0.0
2023,6,3,0.0
2023,6,4,0.37
2023,6,5,0.63
2023,6,6,22.94
2023,6,7,5.12
2023,6,8,0.42
2023,6,9,0.0
2023,6,10,0.01
2023,6,11,16.64
2023,6,12,5.69
2023,6,13,0.0
2023,6,14,0.0
2023,6,15,0.0
2023,6,16,0.07
2023,6,17,0.03
2023,6,18,0.0
2023,6,19,3.19
2023,6,20,2.34
2023,6,21,0.0
2023,6,22,0.03
2023,6,23,0.01
2023,6,24,0.6
2023,6,25,4.07
2023,6,26,1.28
2023,6,27,0.45
2023,6,28,0.18
2023,6,29,0.04
2023,6,30,0.02
2023,7,1,0.01
2023,7,2,23.96
2023,7,3,2.12
2023,7,4,9.8
2023,7,5,3.23
2023,7,6,24.76
2023,7,7,13.58
2023,7,8,2.22
2023,7,9,0.2
2023,7,10,1.04
2023,7,11,0.41
2023,7,12,0.14
2023,7,13,0.32
2023,7,14,0.16
2023,7,15,0.0
2023,7,16,0.0
2023,7,17,0.0
2023,7,18,0.0
2023,7,19,0.0
2023,7,20,0.0
2023,7,21,0.0
2023,7,22,0.0
2023,7,23,0.09
2023,7,24,0.07
2023,7,25,0.0
2023,7,26,0.0
2023,7,27,0.0
2023,7,28,0.0
2023,7,29,0.0
2023,7,30,0.0
2023,7,31,0.02
2023,8,1,0.0
2023,8,2,0.01
2023,8,3,0.0
2023,8,4,0.0
2023,8,5,0.09
2023,8,6,0.04
2023,8,7,9.34
2023,8,8,1.0
2023,8,9,0.0
2023,8,10,0.0
2023,8,11,0.0
2023,8,12,0.16
2023,8,13,0.11
2023,8,14,0.0
2023,8,15,0.0
2023,8,16,0.01
2023,8,17,0.02
2023,8,18,0.0
2023,8,19,0.0
2023,8,20,0.0
2023,8,21,0.0
2023,8,22,0.0
2023,8,23,0.0
2023,8,24,0.0
2023,8,25,0.0
2023,8,26,0.0
2023,8,27,0.0
2023,8,28,0.0
2023,8,29,0.0
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.0
2023,9,9,0.0
2023,9,10,0.0
2023,9,11,0.0
2023,9,12,0.0
2023,9,13,0.0
2023,9,14,1.76
2023,9,15,2.68
2023,9,16,0.78
2023,9,17,0.23
2023,9,18,0.06
2023,9,19,0.0
2023,9,20,0.0
2023,9,21,0.0
2023,9,22,0.0
2023,9,23,0.0
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.0
2023,10,2,0.0
2023,10,3,0.0
2023,10,4,0.02
2023,10,5,0.01
2023,10,6,0.0
2023,10,7,0.0
2023,10,8,0.0
2023,10,9,0.0
2023,10,10,0.86
2023,10,11,0.78
2023,10,12,0.0
2023,10,13,5.62
2023,10,14,1.15
2023,10,15,0.0
2023,10,16,0.0
2023,10,17,0.0
2023,10,18,0.0
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.0
2023,10,24,2.15
2023,10,25,0.98
2023,10,26,0.17
2023,10,27,0.0
2023,10,28,0.0
2023,10,29,0.0
2023,10,30,0.0
2023,10,31,3.05
2023,11,1,0.2
2023,11,2,0.16
2023,11,3,4.08
2023,11,4,8.59
2023,11,5,7.13
2023,11,6,0.01
2023,11,7,0.0
2023,11,8,0.0
2023,11,9,1.77
2023,11,10,14.72
2023,11,11,2.3
2023,11,12,5.75
2023,11,13,6.37
2023,11,14,20.01
2023,11,15,8.94
2023,11,16,8.44
2023,11,17,0.45
2023,11,18,0.01
2023,11,19,0.01
2023,11,20,7.96
2023,11,21,6.4
2023,11,22,5.98
2023,11,23,3.57
2023,11,24,11.23
2023,11,25,4.66
2023,11,26,0.29
2023,11,27,20.58
2023,11,28,9.06
2023,11,29,2.43
2023,11,30,2.97
2023,12,1,163.59
2023,12,2,6.65
2023,12,3,17.1
2023,12,4,165.12
2023,12,5,47.94
2023,12,6,1.03
2023,12,7,5.53
2023,12,8,11.59
2023,12,9,7.65
2023,12,10,8.07
2023,12,11,1.17
2023,12,12,0.22
2023,12,13,10.93
2023,12,14,5.16
2023,12,15,8.13
2023,12,16,3.12
2023,12,17,0.07
2023,12,18,0.03
2023,12,19,0.0
2023,12,20,0.0
2023,12,21,0.0
2023,12,22,0.46
2023,12,23,0.1
2023,12,24,3.37
2023,12,25,23.26
2023,12,26,1.43
2023,12,27,0.17
2023,12,28,5.92
2023,12,29,58.92
2023,12,30,6.82
2023,12,31,5.64
2024,1,1,9.09
2024,1,2,20.34
2024,1,3,9.9
2024,1,4,1.47
2024,1,5,0.3
2024,1,6,0.83
2024,1,7,1.45
2024,1,8,14.44
2024,1,9,10.18
2024,1,10,4.33
2024,1,11,4.39
2024,1,12,0.76
2024,1,13,1.1
2024,1,14,0.2
2024,1,15,15.39
2024,1,16,20.54
2024,1,17,33.44
2024,1,18,17.31
2024,1,19,24.37
2024,1,20,4.52
2024,1,21,3.01
2024,1,22,24.26
2024,1,23,8.58
2024,1,24,5.74
2024,1,25,3.31
2024,1,26,3.25
2024,1,27,10.25
2024,1,28,3.98
2024,1,29,14.95
2024,1,30,9.68
2024,1,31,22.42
2024,2,1,10.3
2024,2,2,8.69
2024,2,3,39.7
2024,2,4,14.17
2024,2,5,42.69
2024,2,6,24.84
2024,2,7,11.85
2024,2,8,0.57
2024,2,9,4.07
2024,2,10,15.15
2024,2,11,27.94
2024,2,12,6.98
2024,2,13,10.44
2024,2,14,11.9
2024,2,15,1.61
2024,2,16,0.18
2024,2,17,14.23
2024,2,18,18.32
2024,2,19,5.86
2024,2,20,0.7
2024,2,21,9.61
2024,2,22,4.38
2024,2,23,2.13
2024,2,24,3.31
2024,2,25,8.92
2024,2,26,15.72
2024,2,27,0.73
2024,2,28,14.68
2024,2,29,1.75
2024,3,1,2.39
2024,3,2,2.04
2024,3,3,0.18
2024,3,4,1.82
2024,3,5,0.73
2024,3,6,3.75
2024,3,7,1.19
2024,3,8,9.15
2024,3,9,43.72
2024,3,10,12.28
2024,3,11,31.17
2024,3,12,45.31
2024,3,13,86.99
2024,3,14,27.61
2024,3,15,4.81
2024,3,16,5.15
2024,3,17,7.76
2024,3,18,11.24
2024,3,19,0.6
2024,3,20,0.38
2024,3,21,0.05
2024,3,22,0.34
2024,3,23,0.32
2024,3,24,3.23
2024,3,25,1.29
2024,3,26,8.16
2024,3,27,6.3
2024,3,28,1.57
2024,3,29,0.29
2024,3,30,2.78
2024,3,31,8.94
2024,4,1,10.65
2024,4,2,11.49
2024,4,3,11.46
2024,4,4,19.94
2024,4,5,59.33
2024,4,6,2.71
2024,4,7,28.62
2024,4,8,27.89
2024,4,9,9.54
2024,4,10,2.18
2024,4,11,10.99
2024,4,12,2.4
2024,4,13,2.69
2024,4,14,4.45
2024,4,15,15.66
2024,4,16,6.36
2024,4,17,3.59
2024,4,18,3.47
2024,4,19,1.98
2024,4,20,7.13
2024,4,21,5.74
2024,4,22,5.29
2024,4,23,1.44
2024,4,24,12.1
2024,4,25,4.9
2024,4,26,2.16
2024,4,27,4.53
2024,4,28,1.43
2024,4,29,1.19
2024,4,30,0.34
2024,5,1,0.01
2024,5,2,3.5
2024,5,3,0.18
2024,5,4,0.44
2024,5,5,0.04
2024,5,6,0.0
2024,5,7,0.0
2024,5,8,4.68
2024,5,9,5.26
2024,5,10,0.26
2024,5,11,0.11
2024,5,12,0.16
2024,5,13,0.02
2024,5,14,0.0
2024,5,15,0.0
2024,5,16,0.0
2024,5,17,0.0
2024,5,18,0.0
2024,5,19,0.0
2024,5,20,0.0
2024,5,21,0.0
2024,5,22,0.0
2024,5,23,4.38
2024,5,24,2.5
2024,5,25,1.87
2024,5,26,0.12
2024,5,27,0.0
2024,5,28,0.0
2024,5,29,0.89
2024,5,30,0.08
2024,5,31,0.65
2024,6,1,2.69
2024,6,2,41.21
2024,6,3,13.06
2024,6,4,1.13
2024,6,5,0.01
2024,6,6,0.06
2024,6,7,0.34
2024,6,8,2.03
2024,6,9,2.97
2024,6,10,0.2
2024,6,11,0.4
2024,6,12,19.64
2024,6,13,5.35
2024,6,14,9.22
2024,6,15,12.55
2024,6,16,3.87
2024,6,17,2.74
2024,6,18,0.49
2024,6,19,0.0
2024,6,20,0.0
2024,6,21,0.0
2024,6,22,0.0
2024,6,23,0.16
2024,6,24,0.21
2024,6,25,3.48
2024,6,26,0.7
2024,6,27,2.37
2024,6,28,12.2
2024,6,29,1.74
2024,6,30,1.04
2024,7,1,1.35
2024,7,2,7.65
2024,7,3,2.32
2024,7,4,2.87
2024,7,5,0.04
2024,7,6,1.79
2024,7,7,2.04
2024,7,8,0.03
2024,7,9,0.01
2024,7,10,0.0
2024,7,11,0.0
2024,7,12,0.0
2024,7,13,0.0
2024,7,14,0.0
2024,7,15,0.0
2024,7,16,0.0
2024,7,17,0.0
2024,7,18,0.0
2024,7,19,0.0
2024,7,20,0.0
2024,7,21,0.0
2024,7,22,0.0
2024,7,23,0.13
2024,7,24,0.02
2024,7,25,0.0
2024,7,26,0.02
2024,7,27,0.03
2024,7,28,0.0
2024,7,29,0.0
2024,7,30,0.0
2024,7,31,7.75
2024,8,1,14.23
2024,8,2,3.63
2024,8,3,1.15
2024,8,4,0.0
2024,8,5,0.0
2024,8,6,0.0
2024,8,7,0.04
2024,8,8,0.28
2024,8,9,0.04
2024,8,10,0.14
2024,8,11,0.13
2024,8,12,0.0
2024,8,13,0.0
2024,8,14,0.0
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.03
2024,8,25,0.01
2024,8,26,0.0
2024,8,27,0.0
2024,8,28,0.0
2024,8,29,0.0
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.0
2024,9,2,0.0
2024,9,3,0.24
2024,9,4,22.95
2024,9,5,69.8
2024,9,6,12.81
2024,9,7,0.01
2024,9,8,0.3
2024,9,9,0.56
2024,9,10,0.48
2024,9,11,1.34
2024,9,12,1.55
2024,9,13,0.15
2024,9,14,2.33
2024,9,15,1.5
2024,9,16,0.0
2024,9,17,0.0
2024,9,18,0.0
2024,9,19,0.0
2024,9,20,0.0
2024,9,21,0.0
2024,9,22,5.38
2024,9,23,11.14
2024,9,24,4.06
2024,9,25,4.01
2024,9,26,1.95
2024,9,27,1.32
2024,9,28,0.02
2024,9,29,0.0
2024,9,30,0.0
2024,10,1,12.38
2024,10,2,13.81
2024,10,3,4.26
2024,10,4,1.15
2024,10,5,5.89
2024,10,6,1.62
2024,10,7,0.0
2024,10,8,4.92
2024,10,9,2.26
2024,10,10,0.36
2024,10,11,0.0
2024,10,12,0.05
2024,10,13,0.01
2024,10,14,9.69
2024,10,15,9.11
2024,10,16,0.0
2024,10,17,0.0
2024,10,18,0.0
2024,10,19,2.72
2024,10,20,3.19
2024,10,21,0.54
2024,10,22,1.25
2024,10,23,0.16
2024,10,24,0.24
2024,10,25,0.28
2024,10,26,0.15
2024,10,27,1.32
2024,10,28,0.27
2024,10,29,0.0
2024,10,30,0.7
2024,10,31,10.88
2024,11,1,18.26
2024,11,2,15.5
2024,11,3,11.7
2024,11,4,3.23
2024,11,5,10.88
2024,11,6,2.03
2024,11,7,0.32
2024,11,8,0.44
2024,11,9,5.74
2024,11,10,7.45
2024,11,11,5.18
2024,11,12,4.5
2024,11,13,2.77
2024,11,14,4.92
2024,11,15,5.5
2024,11,16,3.32
2024,11,17,4.4
2024,11,18,3.99
2024,11,19,28.12
2024,11,20,12.08
2024,11,21,6.67
2024,11,22,21.46
2024,11,23,3.87
2024,11,24,4.35
2024,11,25,2.23
2024,11,26,15.5
2024,11,27,5.46
2024,11,28,9.75
2024,11,29,11.05
2024,11,30,18.34
2024,12,1,7.25
2024,12,2,16.91
2024,12,3,9.87
2024,12,4,4.58
2024,12,5,12.82
2024,12,6,27.38
2024,12,7,1.27
2024,12,8,4.63
2024,12,9,5.41
2024,12,10,27.22
2024,12,11,22.56
2024,12,12,19.64
2024,12,13,12.65
2024,12,14,24.98
2024,12,15,17.82
2024,12,16,6.38
2024,12,17,8.17
2024,12,18,12.89
2024,12,19,5.15
2024,12,20,1.52
2024,12,21,9.33
2024,12,22,4.27
2024,12,23,12.49
2024,12,24,25.77
2024,12,25,12.1
2024,12,26,1.86
2024,12,27,0.22
2024,12,28,12.15
2024,12,29,2.63
2024,12,30,6.04
2024,12,31,8.09
